20240709-12:19:10 - ---------------------------------------------------------------------------
20240709-12:19:11 - 取得公藥消耗帳,(2024/04/10 12:19:08-2024/07/09 12:19:08)共<3105>筆
20240709-12:20:55 - (2)     更新安全基準量 (13437)Supren Inj 8mg/4ml(Ondansetron)        安全量 : 95 ,基準量 : 191
20240709-12:20:55 - (2)     更新安全基準量 (06307)Urokinase Inj 60000 IU (IMPORT)        安全量 : 4 ,基準量 : 8
20240709-12:20:55 - (2)     更新安全基準量 (21247)RAKINson Tab 1mg (Rasagiline)          安全量 : 100 ,基準量 : 201
20240709-12:20:55 - (2)     更新安全基準量 (17039)Lido Jelly 2% (Lidocaine HCl)          安全量 : 96 ,基準量 : 192
20240709-12:20:55 - (2)     更新安全基準量 (16545)Alvosteo Inj 20mcg/80ul                安全量 : 1 ,基準量 : 1
20240709-12:20:55 - (2)     更新安全基準量 (07295)80mg Lasovan Tab(Valsartan)            安全量 : 1243 ,基準量 : 2486
20240709-12:20:55 - (2)     更新安全基準量 (07088)Adarone Tab 200mg(Amiodarone)          安全量 : 1256 ,基準量 : 2513
20240709-12:20:55 - (2)     更新安全基準量 (13214)Protase EC Cap (Pancrelipase)          安全量 : 511 ,基準量 : 1022
20240709-12:20:55 - (2)     更新安全基準量 (20098)Azarga Eye Drops 5ml                   安全量 : 20 ,基準量 : 40
20240709-12:20:55 - (2)     更新安全基準量 (08217)Morphine HCl Inj 20mg/ml               安全量 : 134 ,基準量 : 268
20240709-12:20:55 - (2)     更新安全基準量 (21386)Daflon Tab 1000mg 18's/box             安全量 : 3 ,基準量 : 6
20240709-12:20:55 - (2)     更新安全基準量 (21151)Arheuma Tab 20mg(Leflunomide)          安全量 : 175 ,基準量 : 350
20240709-12:20:55 - (2)     更新安全基準量 (20660)Optive Fusion Eye Drop 30's/Box        安全量 : 11 ,基準量 : 22
20240709-12:20:55 - (2)     更新安全基準量 (03251)VancoVER Cap 125mg(Vancomycin)         安全量 : 68 ,基準量 : 137
20240709-12:20:55 - (2)     更新安全基準量 (16340)Diazone Tab 15mg(Pioglitazone)         安全量 : 1233 ,基準量 : 2467
20240709-12:20:55 - (2)     更新安全基準量 (21372)Monkast Granule 4mg(Montelukast)       安全量 : 429 ,基準量 : 859
20240709-12:20:55 - (2)     更新安全基準量 (09068)Focus Gel 1% 40gm(Piroxicam)           安全量 : 126 ,基準量 : 252
20240709-12:20:55 - (2)     更新安全基準量 (06119)Bloodfull S.C. Tab                     安全量 : 3026 ,基準量 : 6052
20240709-12:20:55 - (2)     更新安全基準量 (16349)Lantus SoloStar 300u/3ml               安全量 : 10 ,基準量 : 20
20240709-12:20:55 - (2)     更新安全基準量 (12071)Flutafin 200mg(Acetylcysteine)         安全量 : 1880 ,基準量 : 3761
20240709-12:20:55 - (2)     更新安全基準量 (07059)Zedipine Inj 10mg/10ml                 安全量 : 52 ,基準量 : 104
20240709-12:20:55 - (2)     更新安全基準量 (20429)Zalain External Gel 2% 30ml            安全量 : 27 ,基準量 : 54
20240709-12:20:55 - (2)     更新安全基準量 (19015)Folic Acid Tab 5mg                     安全量 : 3009 ,基準量 : 6019
20240709-12:20:55 - (2)     更新安全基準量 (08760)1mg Rexulti Tab(Brexpiprazole)         安全量 : 99 ,基準量 : 198
20240709-12:20:55 - (2)     更新安全基準量 (05313)50 Seretide Evohaler 120dose           安全量 : 6 ,基準量 : 13
20240709-12:20:55 - (2)     更新安全基準量 (03666)Folsmycin Inj 2gm(Fosfomycin)          安全量 : 22 ,基準量 : 45
20240709-12:20:55 - (2)     更新安全基準量 (05276)NEXThaler Foster 100/6mcg/dose         安全量 : 6 ,基準量 : 13
20240709-12:20:55 - (2)     更新安全基準量 (20430)MYCOMB Cream 16gm "SINPHAR"            安全量 : 162 ,基準量 : 325
20240709-12:20:55 - (2)     更新安全基準量 (08248)OxyContin CR Tab 10mg(Oxycodone)       安全量 : 81 ,基準量 : 162
20240709-12:20:55 - (2)     更新安全基準量 (30045)Suntose 0.5%/0.45% Inj 500ml           安全量 : 129 ,基準量 : 259
20240709-12:20:55 - (2)     更新安全基準量 (04128)Mitonco Inj 10mg(Mitomycin C)          安全量 : 5 ,基準量 : 10
20240709-12:20:55 - (2)     更新安全基準量 (11037)Potassium Chloride Inj 15% 5ml         安全量 : 308 ,基準量 : 616
20240709-12:20:55 - (2)     更新安全基準量 (08382)INVEGA ER Tab 6mg(Paliperidone)        安全量 : 35 ,基準量 : 70
20240709-12:20:55 - (2)     更新安全基準量 (05249)Easydopa Inj 500ml                     安全量 : 27 ,基準量 : 54
20240709-12:20:55 - (2)     更新安全基準量 (02041)Cetirizine Sol 60mg/60ml"CENTER"       安全量 : 181 ,基準量 : 363
20240709-12:20:55 - (2)     更新安全基準量 (13439)Mosapride Citrate Tab 5mg              安全量 : 2657 ,基準量 : 5314
20240709-12:20:56 - (2)     更新安全基準量 (20423)Siliverzine Cream 500gm                安全量 : 16 ,基準量 : 32
20240709-12:20:56 - (2)     更新安全基準量 (16383)AMaMet Tab 2/500mg                     安全量 : 2180 ,基準量 : 4360
20240709-12:20:56 - (2)     更新安全基準量 (12097)Sortuss Cough Liquid 120ml/bot         安全量 : 140 ,基準量 : 280
20240709-12:20:56 - (2)     更新安全基準量 (03355)Furoxime Inj 1.5g (Cefuroxime)         安全量 : 102 ,基準量 : 205
20240709-12:20:56 - (2)     更新安全基準量 (05238)Gendobu Inj 250mg/20ml                 安全量 : 36 ,基準量 : 73
20240709-12:20:56 - (2)     更新安全基準量 (11418)Inspra FC Tab 50mg(Eplerenone)         安全量 : 135 ,基準量 : 271
20240709-12:20:56 - (2)     更新安全基準量 (13349)Evac Enema 118ml                       安全量 : 97 ,基準量 : 195
20240709-12:20:56 - (2)     更新安全基準量 (03623)Klaricid Tab 500mg                     安全量 : 448 ,基準量 : 896
20240709-12:20:56 - (2)     更新安全基準量 (08338)Zoloft Tab 50mg(Sertraline HCl)        安全量 : 760 ,基準量 : 1521
20240709-12:20:56 - (2)     更新安全基準量 (16359)Galvus Tab 50mg(Vildagliptin)          安全量 : 504 ,基準量 : 1009
20240709-12:20:56 - (2)     更新安全基準量 (10034)Iopamidol Inj 100ml 370mg I/ml         安全量 : 4 ,基準量 : 8
20240709-12:20:56 - (2)     更新安全基準量 (20061)O.N.S.D. 0.01% 10ml                    安全量 : 342 ,基準量 : 685
20240709-12:20:56 - (2)     更新安全基準量 (07515)(1.25mg) BISO Tab (Bisoprolol)         安全量 : 7796 ,基準量 : 15592
20240709-12:20:56 - (2)     更新安全基準量 (21100)Comtan Tab 200mg(Entacapone)           安全量 : 347 ,基準量 : 694
20240709-12:20:56 - (2)     更新安全基準量 (21111)Suzin Cap 10mg(Flunarizine)            安全量 : 2019 ,基準量 : 4039
20240709-12:20:56 - (2)     更新安全基準量 (08537)Midatin Inj 15mg/3ml(Midazolam)        安全量 : 240 ,基準量 : 480
20240709-12:20:56 - (2)     更新安全基準量 (21345)Azilect Tab 1mg(Rasagiline)            安全量 : 85 ,基準量 : 171
20240709-12:20:56 - (2)     更新安全基準量 (08771)60mg Duxetine Cap(Duloxetine)          安全量 : 226 ,基準量 : 452
20240709-12:20:56 - (2)     更新安全基準量 (21186)Beriplast P Combi-Set 1ml/Box          安全量 : 1 ,基準量 : 1
20240709-12:20:56 - (2)     更新安全基準量 (05020)Dampurine Tab 25mg(Bethanechol)        安全量 : 2858 ,基準量 : 5717
20240709-12:20:56 - (2)     更新安全基準量 (03603)Chloramphenicol Eye Drop 0.25%         安全量 : 418 ,基準量 : 836
20240709-12:20:56 - (2)     更新安全基準量 (02029)Cetimin Tab 10mg(Cetirizine)           安全量 : 4453 ,基準量 : 8906
20240709-12:20:56 - (2)     更新安全基準量 (13018)Aluzaine Tab                           安全量 : 2312 ,基準量 : 4625
20240709-12:20:56 - (2)     更新安全基準量 (13486)2mg Setron Tab(Granisetron)            安全量 : 21 ,基準量 : 42
20240709-12:20:56 - (2)     更新安全基準量 (06406)Fylin Retard F.C. Tab 400mg            安全量 : 2602 ,基準量 : 5205
20240709-12:20:56 - (2)     更新安全基準量 (04693)30mg Vinobin Cap(Vinorelbine)          安全量 : 2 ,基準量 : 4
20240709-12:20:56 - (2)     更新安全基準量 (16535)Terlissin Inj 1mg(Terlipressin)        安全量 : 6 ,基準量 : 13
20240709-12:20:56 - (2)     更新安全基準量 (17044)Lido-anes Spray 10% 50ml               安全量 : 6 ,基準量 : 12
20240709-12:20:56 - (2)     更新安全基準量 (21292)Liphargen Inj 40mg/20ml                安全量 : 33 ,基準量 : 67
20240709-12:20:56 - (2)     更新安全基準量 (09102)Urogen Tab 50mg(Phenazopyridine)       安全量 : 2181 ,基準量 : 4363
20240709-12:20:56 - (2)     更新安全基準量 (07163)Dehypotin Tab 40mg(Pravastatin)        安全量 : 414 ,基準量 : 828
20240709-12:20:56 - (3)     更新安全基準量 (10059)Primovist Inj 10ml(gadoxetate)         安全量 : 1 ,基準量 : 1
20240709-12:20:56 - (3)     更新安全基準量 (06137)Ferrin Cap "Y.C."                      安全量 : 886 ,基準量 : 1773
20240709-12:20:56 - (3)     更新安全基準量 (20210)RINDERON-V Cream 0.06% 5gm             安全量 : 127 ,基準量 : 255
20240709-12:20:56 - (3)     更新安全基準量 (07164)Ezetimibe Sandoz Tab 10mg              安全量 : 652 ,基準量 : 1304
20240709-12:20:56 - (3)     更新安全基準量 (04225)25mg TS-1 Cap                          安全量 : 20 ,基準量 : 41
20240709-12:20:56 - (3)     更新安全基準量 (08429)Depavent Inj 400mg/4ml                 安全量 : 16 ,基準量 : 33
20240709-12:20:56 - (3)     更新安全基準量 (08435)Lygaba Hard Cap 75mg(Pregabalin)       安全量 : 1635 ,基準量 : 3270
20240709-12:20:56 - (3)     更新安全基準量 (09076)Idofen Susp 60ml(Ibuprofen)            安全量 : 192 ,基準量 : 385
20240709-12:20:56 - (3)     更新安全基準量 (07337)Nirandil Tab 5mg(Nicorandil)           安全量 : 2297 ,基準量 : 4594
20240709-12:20:56 - (3)     更新安全基準量 (20642)TAFLOTAN-S Oph UnitDose 30s/Box        安全量 : 8 ,基準量 : 17
20240709-12:20:56 - (3)     更新安全基準量 (03725)AKuriT-3 Tab 150/75/275mg              安全量 : 459 ,基準量 : 918
20240709-12:20:56 - (3)     更新安全基準量 (18250)M-M-R II Live Virus Vaccine            安全量 : 9 ,基準量 : 19
20240709-12:20:56 - (3)     更新安全基準量 (12109)Xanthium Cap 200mg                     安全量 : 1635 ,基準量 : 3270
20240709-12:20:56 - (3)     更新安全基準量 (20385)Cleanfleck Cream 5gm                   安全量 : 4 ,基準量 : 8
20240709-12:20:56 - (3)     更新安全基準量 (21400)Dathione Lyophilized Inj 500mg         安全量 : 10 ,基準量 : 21
20240709-12:20:56 - (3)     更新安全基準量 (04535)Vesanoid Cap 10mg(Tretinoin)           安全量 : 21 ,基準量 : 42
20240709-12:20:56 - (3)     更新安全基準量 (07282)Chenday Inj 25mg/5ml(Labetalol)        安全量 : 50 ,基準量 : 100
20240709-12:20:56 - (3)     更新安全基準量 (08615)Rizatan Tab 5mg(Rizatriptan)           安全量 : 88 ,基準量 : 176
20240709-12:20:56 - (3)     更新安全基準量 (03670)Azithrom Susp 600mg/bot                安全量 : 19 ,基準量 : 39
20240709-12:20:56 - (3)     更新安全基準量 (20372)Cividoid Gel 20gm(Heparinoid)          安全量 : 129 ,基準量 : 258
20240709-12:20:56 - (3)     更新安全基準量 (20062)Xalacom Eye Drop 2.5ml                 安全量 : 5 ,基準量 : 11
20240709-12:20:56 - (3)     更新安全基準量 (21158)0.5mg Prograf Cap(Tacrolimus)          安全量 : 48 ,基準量 : 96
20240709-12:20:56 - (3)     更新安全基準量 (08392)Citao-S Tab 10mg(Escitalopram)         安全量 : 1029 ,基準量 : 2058
20240709-12:20:56 - (3)     更新安全基準量 (21077)Acitretin Cap 25mg(Neotigason)         安全量 : 41 ,基準量 : 82
20240709-12:20:56 - (3)     更新安全基準量 (08755)3mg Pardone ER Tab (Paliperidone       安全量 : 83 ,基準量 : 167
20240709-12:20:56 - (3)     更新安全基準量 (20119)Parmason Gargle Sol 0.2% 200ml         安全量 : 53 ,基準量 : 107
20240709-12:20:56 - (3)     更新安全基準量 (19059)2ml Vitamin B Complex Inj (AMP)        安全量 : 259 ,基準量 : 518
20240709-12:20:56 - (3)     更新安全基準量 (05004)Neostigmine Inj 0.5mg/ml               安全量 : 323 ,基準量 : 646
20240709-12:20:56 - (3)     更新安全基準量 (13462)Asacol Tab 800mg(Mesalazine)           安全量 : 153 ,基準量 : 307
20240709-12:20:56 - (3)     更新安全基準量 (05247)Midorine Tab 2.5mg(Midodrine)          安全量 : 936 ,基準量 : 1873
20240709-12:20:56 - (3)     更新安全基準量 (05025)10 Exelon Patch                        安全量 : 53 ,基準量 : 106
20240709-12:20:56 - (3)     更新安全基準量 (10054)Ultravist-370 200ml(370mgI/ml)         安全量 : 1 ,基準量 : 3
20240709-12:20:56 - (3)     更新安全基準量 (20325)Ureson Cream 16gm                      安全量 : 80 ,基準量 : 160
20240709-12:20:56 - (3)     更新安全基準量 (20273)Sulfasil Cream 1% 200gm                安全量 : 20 ,基準量 : 41
20240709-12:20:56 - (3)     更新安全基準量 (16148)Apano Tab 200mg(Mifepristone)          安全量 : 5 ,基準量 : 11
20240709-12:20:56 - (3)     更新安全基準量 (05445)Rocuronium Kabi Inj 50mg/5ml           安全量 : 21 ,基準量 : 42
20240709-12:20:56 - (3)     更新安全基準量 (11029)Kuzem Powder 15gm/pkg                  安全量 : 131 ,基準量 : 263
20240709-12:20:56 - (3)     更新安全基準量 (08362)25mg Risperdal Consta Inj for IM       安全量 : 1 ,基準量 : 2
20240709-12:20:56 - (3)     更新安全基準量 (30050)Sterile Water For Inj 20ml"C.S."       安全量 : 413 ,基準量 : 827
20240709-12:20:56 - (3)     更新安全基準量 (50008)Levofloxacin Tab 750mg "P.L."          安全量 : 93 ,基準量 : 187
20240709-12:20:56 - (3)     更新安全基準量 (21315)Mycocep Cap 250mg(Mycophenolate)       安全量 : 109 ,基準量 : 218
20240709-12:20:56 - (3)     更新安全基準量 (03360)Zefotam Inj 2gm                        安全量 : 18 ,基準量 : 37
20240709-12:20:56 - (3)     更新安全基準量 (08611)1mg Mirapex Tab (Pramipexole)          安全量 : 88 ,基準量 : 177
20240709-12:20:56 - (3)     更新安全基準量 (13011)Magnesium Oxide Tab 250mg              安全量 : 8818 ,基準量 : 17636
20240709-12:20:56 - (3)     更新安全基準量 (11188)Calcium Carbonate Tab 500mg(Y.S)       安全量 : 4330 ,基準量 : 8661
20240709-12:20:56 - (3)     更新安全基準量 (11307)Dextrose 10% Inj 500ml/Bag             安全量 : 114 ,基準量 : 228
20240709-12:20:56 - (3)     更新安全基準量 (13478)Rabett Tab 20mg(Rabeprazole)           安全量 : 539 ,基準量 : 1078
20240709-12:20:56 - (3)     更新安全基準量 (20629)IZBA Eye Drop 0.003% 2.5ml             安全量 : 7 ,基準量 : 15
20240709-12:20:56 - (3)     更新安全基準量 (05130)Mebever Tab 135mg(Mebeverine)          安全量 : 2085 ,基準量 : 4170
20240709-12:20:56 - (3)     更新安全基準量 (05273)Epinephrine Inj 1mg/ml "VPP"           安全量 : 400 ,基準量 : 801
20240709-12:20:57 - (3)     更新安全基準量 (13505)Ursolic Tab 100mg                      安全量 : 1654 ,基準量 : 3309
20240709-12:20:57 - (3)     更新安全基準量 (20335)HONMET Oint 0.1% 8gm                   安全量 : 107 ,基準量 : 214
20240709-12:20:57 - (3)     更新安全基準量 (05321)Smartgen Tab 2mg                       安全量 : 1183 ,基準量 : 2366
20240709-12:20:57 - (3)     更新安全基準量 (07130)LeScol XL Tab 80mg(Fluvastatin)        安全量 : 453 ,基準量 : 907
20240709-12:20:57 - (3)     更新安全基準量 (04318)Nolvadex Tab 10mg(Tamoxifen)           安全量 : 515 ,基準量 : 1031
20240709-12:20:57 - (3)     更新安全基準量 (17043)10gm Lidiprine Cream 5%                安全量 : 24 ,基準量 : 48
20240709-12:20:57 - (3)     更新安全基準量 (31119)Calcium Vitamin D3 Efferv. Tab         安全量 : 4 ,基準量 : 8
20240709-12:20:57 - (3)     更新安全基準量 (08402)Magnesium Sulfate Inj 10% 20ml         安全量 : 126 ,基準量 : 252
20240709-12:20:57 - (3)     更新安全基準量 (07203)25mg Hydralazine HCl Tab               安全量 : 1927 ,基準量 : 3854
20240709-12:20:57 - (3)     更新安全基準量 (16401)Newmazole Tab 10mg (Carbimazole)       安全量 : 2020 ,基準量 : 4040
20240709-12:20:57 - (3)     更新安全基準量 (21298)Propess 10mg(Vaginal Delivery)         安全量 : 1 ,基準量 : 1
20240709-12:20:57 - (3)     更新安全基準量 (03676)Penem for Inj 500mg(Imi/Cil)           安全量 : 15 ,基準量 : 30
20240709-12:20:57 - (3)     更新安全基準量 (07291)Olmetec FC Tab 40mg(Olmesartan)        安全量 : 571 ,基準量 : 1142
20240709-12:20:57 - (3)     更新安全基準量 (05131)Uridin Tab 2mg(Tolterodine)            安全量 : 581 ,基準量 : 1163
20240709-12:20:57 - (3)     更新安全基準量 (19054)Vitacin Inj 100mg/2ml                  安全量 : 274 ,基準量 : 548
20240709-12:20:57 - (3)     更新安全基準量 (12028)15mg Codeine Phosphate Tab             安全量 : 503 ,基準量 : 1006
20240709-12:20:57 - (3)     更新安全基準量 (08562)Precedex Inj 200mcg/2ml                安全量 : 8 ,基準量 : 16
20240709-12:20:57 - (3)     更新安全基準量 (08453)Pregabalina Cap 75mg(Pregabalin)       安全量 : 1410 ,基準量 : 2821
20240709-12:20:57 - (3)     更新安全基準量 (21389)Miyaphargen Tab                        安全量 : 167 ,基準量 : 335
20240709-12:20:57 - (3)     更新安全基準量 (30037)Water For Inj 500ml "YF"               安全量 : 133 ,基準量 : 267
20240709-12:20:57 - (3)     更新安全基準量 (11422)Torsix Tab 5mg(Torsemide)              安全量 : 960 ,基準量 : 1920
20240709-12:20:57 - (3)     更新安全基準量 (21201)Alendronate Sandoz Tab 70mg            安全量 : 28 ,基準量 : 57
20240709-12:20:57 - (3)     更新安全基準量 (08561)Eszo Tab 2mg (Estazolam)               安全量 : 2403 ,基準量 : 4807
20240709-12:20:57 - (3)     更新安全基準量 (20434)15gm Fucidin cream 2% "LEO"            安全量 : 23 ,基準量 : 46
20240709-12:20:57 - (3)     更新安全基準量 (03628)Clincin Inj 300mg/2ml                  安全量 : 108 ,基準量 : 216
20240709-12:20:57 - (3)     更新安全基準量 (03744)300mg Rifampicin Cap"Kojar"            安全量 : 447 ,基準量 : 894
20240709-12:20:57 - (3)     更新安全基準量 (11111)Sodium Chloride Inj 0.45% 500ml        安全量 : 95 ,基準量 : 190
20240709-12:20:57 - (3)     更新安全基準量 (11602)50mg Euricon Tab(Benzbromarone)        安全量 : 2673 ,基準量 : 5346
20240709-12:20:57 - (3)     更新安全基準量 (21375)Staquis Oint 2% 30gm_Crisaborole       安全量 : 1 ,基準量 : 2
20240709-12:20:57 - (3)     更新安全基準量 (03728)AKuriT-4 Tab 150/75/275/400            安全量 : 176 ,基準量 : 352
20240709-12:20:57 - (3)     更新安全基準量 (08008)33mg Methydur SR Cap                   安全量 : 36 ,基準量 : 73
20240709-12:20:57 - (3)     更新安全基準量 (03668)Zirocin Tab 250mg(Azithromycin)        安全量 : 202 ,基準量 : 404
20240709-12:20:57 - (3)     更新安全基準量 (20072)AZOPT Eye Drop Susp 1% 5ml             安全量 : 11 ,基準量 : 23
20240709-12:20:57 - (3)     更新安全基準量 (16038)Dexamethasone Inj 5mg/ml "CCPC"        安全量 : 190 ,基準量 : 380
20240709-12:20:57 - (3)     更新安全基準量 (05274)Proternol-L Inj 0.2mg/ml_TW            安全量 : 10 ,基準量 : 21
20240709-12:20:57 - (3)     更新安全基準量 (03617)Targocid Inj 200mg(Teicoplanin)        安全量 : 9 ,基準量 : 18
20240709-12:20:57 - (3)     更新安全基準量 (07136)40mg Atorva FC Tab(Atorvastatin)       安全量 : 233 ,基準量 : 467
20240709-12:20:57 - (3)     更新安全基準量 (09047)ACEO Cap Retard 90mg(Acemetacin)       安全量 : 1189 ,基準量 : 2379
20240709-12:20:57 - (3)     更新安全基準量 (03720)Rina Cap(RIF 300mg + INH 150mg)        安全量 : 247 ,基準量 : 495
20240709-12:20:57 - (3)     更新安全基準量 (19055)Phytonadione Inj 10mg/ml "TBC"         安全量 : 175 ,基準量 : 350
20240709-12:20:57 - (3)     更新安全基準量 (16374)Victoza Inj 18mg/3ml                   安全量 : 1 ,基準量 : 3
20240709-12:20:57 - (3)     更新安全基準量 (20628)Kary Uni Oph Susp(Pirenoxine)          安全量 : 71 ,基準量 : 143
20240709-12:20:57 - (3)     更新安全基準量 (11016)Kalimate Powder 5gm/pkg                安全量 : 270 ,基準量 : 541
20240709-12:20:57 - (3)     更新安全基準量 (05268)Ultibro Breezhaler Cap 30'S            安全量 : 2 ,基準量 : 4
20240709-12:20:57 - (3)     更新安全基準量 (11169)All-Right Calcium Susp 180ml           安全量 : 31 ,基準量 : 62
20240709-12:20:57 - (3)     更新安全基準量 (08247)OxyNorm IR Cap 5mg(Oxycodone)          安全量 : 138 ,基準量 : 276
20240709-12:20:57 - (3)     更新安全基準量 (20650)Ementin Oph Sol 0.05% 5ml              安全量 : 54 ,基準量 : 108
20240709-12:20:57 - (3)     更新安全基準量 (08230)Tramal Inj 100mg/2ml(Tramadol)         安全量 : 112 ,基準量 : 225
20240709-12:20:57 - (3)     更新安全基準量 (16342)Anxotos Tab 30mg(Pioglitazone)         安全量 : 525 ,基準量 : 1050
20240709-12:20:57 - (3)     更新安全基準量 (08424)Dipachro SR FC Tab 500mg               安全量 : 534 ,基準量 : 1069
20240709-12:20:57 - (3)     更新安全基準量 (20321)Skinoren Cream 20%(Azelaic Acid)       安全量 : 13 ,基準量 : 26
20240709-12:20:57 - (3)     更新安全基準量 (07516)Adapine SR Tab 30mg(Nifedipine)        安全量 : 924 ,基準量 : 1849
20240709-12:20:57 - (3)     更新安全基準量 (20408)Esarin Gel 20gm                        安全量 : 32 ,基準量 : 65
20240709-12:20:57 - (3)     更新安全基準量 (06140)Foliromin Tab 50mg                     安全量 : 1002 ,基準量 : 2004
20240709-12:20:57 - (3)     更新安全基準量 (04216)Epicin Inj 20mg/10ml(Epirubicin)       安全量 : 2 ,基準量 : 5
20240709-12:20:57 - (3)     更新安全基準量 (11205)LACTUL Syrup 300ml(Lactulose)          安全量 : 38 ,基準量 : 76
20240709-12:20:57 - (3)     更新安全基準量 (30018)Sterile Water For Inj 20ml"Y.F."       安全量 : 496 ,基準量 : 992
20240709-12:20:57 - (3)     更新安全基準量 (03339)0.5gm Claforan Inj(Cefotaxime)         安全量 : 33 ,基準量 : 66
20240709-12:20:57 - (3)     更新安全基準量 (05246)Besmate UDV IH Sol 2.5ml               安全量 : 280 ,基準量 : 561
20240709-12:20:57 - (3)     更新安全基準量 (08408)2mg Rivotril Tab(Clonazepam)           安全量 : 1366 ,基準量 : 2732
20240709-12:20:57 - (3)     更新安全基準量 (21357)195mg/48.75mg Numient Cap              安全量 : 35 ,基準量 : 70
20240709-12:20:57 - (3)     更新安全基準量 (20391)500ml Andine Alcoholic Sol 10%         安全量 : 25 ,基準量 : 51
20240709-12:20:57 - (3)     更新安全基準量 (06265)75mg Pradaxa Cap(Dabigatran)           安全量 : 127 ,基準量 : 255
20240709-12:20:57 - (3)     更新安全基準量 (07034)Primacor Inj 10mg/10ml                 安全量 : 5 ,基準量 : 11
20240709-12:20:57 - (3)     更新安全基準量 (07257)6.25mg Syntrend Tab(Carvedilol)        安全量 : 1428 ,基準量 : 2857
20240709-12:20:57 - (3)     更新安全基準量 (20421)Sinpharderm A.D.E. Cream 30gm          安全量 : 54 ,基準量 : 109
20240709-12:20:57 - (3)     更新安全基準量 (08005)20mg Ritalin LA Cap                    安全量 : 84 ,基準量 : 169
20240709-12:20:57 - (3)     更新安全基準量 (02043)Chlorpheniramine Inj 5mg/ml"S.T"       安全量 : 362 ,基準量 : 724
20240709-12:20:57 - (3)     更新安全基準量 (20435)30ml Easy Acne Sol 1%                  安全量 : 26 ,基準量 : 53
20240709-12:20:57 - (3)     更新安全基準量 (06208)Protamine Sulphate Inj 50mg/5ml        安全量 : 15 ,基準量 : 31
20240709-12:20:57 - (3)     更新安全基準量 (16181)Sustanon inj 1ml (testosterone)        安全量 : 9 ,基準量 : 19
20240709-12:20:57 - (3)     更新安全基準量 (08387)Lote E.C. Tab 100mg(Fluvoxamine)       安全量 : 159 ,基準量 : 318
20240709-12:20:57 - (3)     更新安全基準量 (07235)8mg Blopress Tab(Candesartan)          安全量 : 552 ,基準量 : 1105
20240709-12:20:57 - (3)     更新安全基準量 (03607)Clindamycin Cap 150mg "SYNMOSA"        安全量 : 1487 ,基準量 : 2974
20240709-12:20:57 - (3)     更新安全基準量 (20146)Trisonin Nasal Spray 120dose           安全量 : 17 ,基準量 : 35
20240709-12:20:57 - (3)     更新安全基準量 (13451)Otril Inj 3mg/3ml(Granisetron)         安全量 : 12 ,基準量 : 25
20240709-12:20:57 - (3)     更新安全基準量 (21136)4mg Singulair Tab(Montelukast)         安全量 : 376 ,基準量 : 753
20240709-12:20:58 - (3)     更新安全基準量 (21048)Dinoprostone Vag Tab 3mg (PGE2)        安全量 : 6 ,基準量 : 13
20240709-12:20:58 - (3)     更新安全基準量 (11031)KCL in D5NS Inj 500 ml(=20mEq)         安全量 : 70 ,基準量 : 141
20240709-12:20:58 - (3)     更新安全基準量 (05145)Buscopan Tab 10mg                      安全量 : 1855 ,基準量 : 3711
20240709-12:20:58 - (3)     更新安全基準量 (20368)Shielin Powder 10gm/bot                安全量 : 48 ,基準量 : 96
20240709-12:20:58 - (3)     更新安全基準量 (08440)Gapatin Cap 300mg(Gabapentin)          安全量 : 467 ,基準量 : 934
20240709-12:20:58 - (3)     更新安全基準量 (08740)Megazon PR Tab 50mg(Quetiapine)        安全量 : 172 ,基準量 : 344
20240709-12:20:58 - (3)     更新安全基準量 (50064)Macepim Inj 1gm(Cefepime)              安全量 : 17 ,基準量 : 34
20240709-12:20:58 - (3)     更新安全基準量 (08717)Tofranil Tab 10mg (Imipramine)         安全量 : 1291 ,基準量 : 2583
20240709-12:20:58 - (3)     更新安全基準量 (21131)Dostinex Tab 0.5mg(Cabergoline)        安全量 : 17 ,基準量 : 35
20240709-12:20:58 - (3)     更新安全基準量 (03652)Bestnem Inj 500mg                      安全量 : 10 ,基準量 : 21
20240709-12:20:58 - (3)     更新安全基準量 (08770)Abik OD Tab 10mg (Aripiprazole)        安全量 : 83 ,基準量 : 167
20240709-12:20:58 - (3)     更新安全基準量 (05121)Atrovent Nebules 0.5mg/2ml             安全量 : 456 ,基準量 : 912
20240709-12:20:58 - (3)     更新安全基準量 (21193)Zobonic Inj 4mg(Zoledronic Acid)       安全量 : 1 ,基準量 : 1
20240709-12:20:58 - (3)     更新安全基準量 (20443)You Care Cream 5% 250mg/pkg            安全量 : 8 ,基準量 : 17
20240709-12:20:58 - (3)     更新安全基準量 (05404)Relaxin Inj 500mg                      安全量 : 14 ,基準量 : 29
20240709-12:20:58 - (3)     更新安全基準量 (08003)36mg Concerta E.R. Tab                 安全量 : 45 ,基準量 : 90
20240709-12:20:58 - (3)     更新安全基準量 (08605)Witgen Tab 10mg(Memantine HCl)         安全量 : 348 ,基準量 : 696
20240709-12:20:58 - (3)     更新安全基準量 (05316)Elistin Tab 1.5mg                      安全量 : 2517 ,基準量 : 5035
20240709-12:20:58 - (3)     更新安全基準量 (16532)Regpara Tab 25mg(Cinacalcet)           安全量 : 9 ,基準量 : 18
20240709-12:20:58 - (3)     更新安全基準量 (08558)Rozerem Tab 8mg(Ramelteon)             安全量 : 61 ,基準量 : 122
