20240815-22:01:57 - ---------------------------------------------------------------------------
20240815-22:01:59 - 取得急診消耗帳,(2024/05/17 22:01:57-2024/08/15 22:01:57)共<12008>筆
20240815-22:34:35 - (957)   更新安全基準量 (08375)Ribelite Tab 200mg (Amisulpride)       安全量 : 18 ,基準量 : 37
20240815-22:34:35 - (958)   更新安全基準量 (05151)Glycopyrodyn Tab 1mg                   安全量 : 35 ,基準量 : 70
20240815-22:34:35 - (959)   更新安全基準量 (05286)Saltolin Tab 2mg(Salbutamol)           安全量 : 133 ,基準量 : 266
20240815-22:34:35 - (960)   更新安全基準量 (17039)Lido Jelly 2% (Lidocaine HCl)          安全量 : 3 ,基準量 : 7
20240815-22:34:35 - (960)   更新安全基準量 (03990)Devirus Oph Oint 3%(Acyclovir)         安全量 : 1 ,基準量 : 1
20240815-22:34:35 - (961)   更新安全基準量 (07502)Irbis H Tab 300mg(Irbesartan)          安全量 : 29 ,基準量 : 58
20240815-22:34:35 - (962)   更新安全基準量 (08781)Arika Tab 15mg(Aripiprazole)           安全量 : 10 ,基準量 : 21
20240815-22:34:35 - (963)   更新安全基準量 (11415)Amizide Tab 5/50 mg                    安全量 : 109 ,基準量 : 218
20240815-22:34:35 - (964)   更新安全基準量 (13201)Vioment Tab                            安全量 : 269 ,基準量 : 539
20240815-22:34:35 - (965)   更新安全基準量 (02025)Denosin Tab 5mg(Desloratadine)         安全量 : 102 ,基準量 : 204
20240815-22:34:35 - (966)   更新安全基準量 (16014)Florinef Tab 0.1mg                     安全量 : 17 ,基準量 : 35
20240815-22:34:35 - (967)   更新安全基準量 (03336)Ceftriaxone Inj 1GM "Sandoz"           安全量 : 2 ,基準量 : 5
20240815-22:34:35 - (968)   更新安全基準量 (16362)Mix25 Humalog 300u/3ml KwikPen         安全量 : 1 ,基準量 : 1
20240815-22:34:35 - (969)   更新安全基準量 (08779)Apa-Risdol FC Tab 2mg                  安全量 : 103 ,基準量 : 206
20240815-22:34:35 - (970)   更新安全基準量 (08719)Doxepin Cap 25mg "S.C."                安全量 : 80 ,基準量 : 160
20240815-22:34:35 - (971)   更新安全基準量 (12055)Ambroxol HCl Sol 60ml 3mg/ml           安全量 : 5 ,基準量 : 11
20240815-22:34:35 - (972)   更新安全基準量 (08546)Sepirone Tab 5mg(Buspirone HCl)        安全量 : 110 ,基準量 : 221
20240815-22:34:35 - (973)   更新安全基準量 (21304)Asumalife Cap 1mg(Ketotifen)           安全量 : 142 ,基準量 : 285
20240815-22:34:35 - (974)   更新安全基準量 (02009)Diphenhydramine Cap 50mg               安全量 : 266 ,基準量 : 532
20240815-22:34:35 - (975)   更新安全基準量 (20382)Udaxen Cream 1% 10gm(Butenafine)       安全量 : 4 ,基準量 : 8
20240815-22:34:35 - (976)   更新安全基準量 (06410)Ceregent Granules 1.2gm                安全量 : 21 ,基準量 : 42
20240815-22:34:35 - (977)   更新安全基準量 (05257)Lungtec Tab 10mg(Bambuterol)           安全量 : 90 ,基準量 : 181
20240815-22:34:35 - (978)   更新安全基準量 (07285)Ateol Tab 100mg (Atenolol)             安全量 : 134 ,基準量 : 268
20240815-22:34:35 - (979)   更新安全基準量 (09087)Naton SR Tab 750mg(Naproxen)           安全量 : 45 ,基準量 : 91
20240815-22:34:35 - (980)   更新安全基準量 (09201)15mg Melicam Tab(Meloxicam)            安全量 : 65 ,基準量 : 130
20240815-22:34:35 - (981)   更新安全基準量 (07511)Acebol Tab 400mg(Acebutolol)           安全量 : 24 ,基準量 : 48
20240815-22:34:35 - (982)   更新安全基準量 (08361)Sulpiride Tab 200mg(Surin)             安全量 : 100 ,基準量 : 201
20240815-22:34:35 - (982)   更新安全基準量 (07080)Holdipine 10mg/10ml(Nicardipine)       安全量 : 1 ,基準量 : 2
20240815-22:34:35 - (983)   更新安全基準量 (03321)Furoxime Inj 750mg(Cefuroxime)         安全量 : 4 ,基準量 : 8
20240815-22:34:35 - (984)   更新安全基準量 (20610)Tetracycline Oph Oint 5g               安全量 : 6 ,基準量 : 13
20240815-22:34:35 - (985)   更新安全基準量 (08735)10mg Zydus Aripiprazole Tab            安全量 : 4 ,基準量 : 9
20240815-22:34:35 - (986)   更新安全基準量 (11190)20ml Vitacal Inj(Ca 5.44mEq)           安全量 : 6 ,基準量 : 12
20240815-22:34:35 - (987)   更新安全基準量 (20214)Calamine Lotion 100ml                  安全量 : 3 ,基準量 : 6
20240815-22:34:35 - (988)   更新安全基準量 (08736)ZaPine Tab 100mg "ST"(Clozapine)       安全量 : 50 ,基準量 : 100
20240815-22:34:35 - (989)   更新安全基準量 (08720)Fute Tab 5mg(Flupentixol)              安全量 : 8 ,基準量 : 17
20240815-22:34:35 - (990)   更新安全基準量 (05432)5mg Musgud Tab(Cyclobenzaprine)        安全量 : 68 ,基準量 : 137
20240815-22:34:35 - (991)   更新安全基準量 (08307)Chlorpromazine HCl Tab 100mg           安全量 : 65 ,基準量 : 130
20240815-22:34:35 - (992)   更新安全基準量 (03449)CURAM Dispersible Tab 1gm              安全量 : 14 ,基準量 : 29
20240815-22:34:35 - (993)   更新安全基準量 (09203)15mg Mopik Tab(Meloxicam)              安全量 : 52 ,基準量 : 105
20240815-22:34:35 - (994)   更新安全基準量 (16134)Ediol Tab 1mg(Estradiol)               安全量 : 23 ,基準量 : 47
20240815-22:34:35 - (995)   更新安全基準量 (20068)0.5% Atropine Sulphate Oph Sol         安全量 : 2 ,基準量 : 5
20240815-22:34:35 - (995)   更新安全基準量 (15004)Naloxone HCl Inj 0.4mg/ml              安全量 : 1 ,基準量 : 1
20240815-22:34:35 - (996)   更新安全基準量 (21205)Ergometrine Tab 0.2mg "Y.S."           安全量 : 85 ,基準量 : 170
20240815-22:34:35 - (996)   更新安全基準量 (13324)Oleum Ricini 30ml(Castor oil)          安全量 : 1 ,基準量 : 1
20240815-22:34:35 - (997)   更新安全基準量 (16358)Glufast Tab 10mg(Mitiglinide)          安全量 : 29 ,基準量 : 59
20240815-22:34:35 - (997)   更新安全基準量 (21256)Selamin FC Tab 800mg (Sevelamer)       安全量 : 2 ,基準量 : 4
20240815-22:34:35 - (997)   更新安全基準量 (07095)5mg/20mg Dualpress Tab                 安全量 : 11 ,基準量 : 23
20240815-22:34:35 - (998)   更新安全基準量 (11603)Sulfin Tab 100mg(Sulfinpyrazone)       安全量 : 23 ,基準量 : 47
20240815-22:34:35 - (999)   更新安全基準量 (08726)Flurazin FC Tab 5mg"Johnson"           安全量 : 42 ,基準量 : 84
20240815-22:34:35 - (1000)  更新安全基準量 (07209)METHYLDOPA F.C. Tab 250mg              安全量 : 24 ,基準量 : 48
20240815-22:34:35 - (1001)  更新安全基準量 (50089)Frotin Suppositories 250mg             安全量 : 18 ,基準量 : 37
20240815-22:34:35 - (1002)  更新安全基準量 (07246)Fonosil Tab 10mg(Fosinopril)           安全量 : 17 ,基準量 : 35
20240815-22:34:35 - (1003)  更新安全基準量 (09032)Lonine Cap 200mg(Etodolac)             安全量 : 33 ,基準量 : 66
20240815-22:34:35 - (1004)  更新安全基準量 (03803)Sevatrim Inj 5ml                       安全量 : 3 ,基準量 : 6
20240815-22:34:35 - (1005)  更新安全基準量 (13489)EMetrol Tab 10mg(Domperidone)          安全量 : 69 ,基準量 : 138
20240815-22:34:35 - (1006)  更新安全基準量 (03206)Nystatin VAGinal Tab 100,000U          安全量 : 16 ,基準量 : 32
20240815-22:34:35 - (1007)  更新安全基準量 (07293)Decpress Tab 160mg(Valsartan)          安全量 : 17 ,基準量 : 35
20240815-22:34:35 - (1008)  更新安全基準量 (20361)Cansen Cream 20gm(Clotrimazole)        安全量 : 2 ,基準量 : 5
20240815-22:34:35 - (1008)  更新安全基準量 (16308)Insulatard HM Inj 100 IU/ml 10ml       安全量 : 1 ,基準量 : 1
20240815-22:34:35 - (1009)  更新安全基準量 (03677)Vancomycin Powder For Inj 500mg        安全量 : 1 ,基準量 : 1
20240815-22:34:35 - (1010)  更新安全基準量 (17035)Lidocaine 2% Inj 100mg/5ml"LITA"       安全量 : 1 ,基準量 : 2
20240815-22:34:35 - (1011)  更新安全基準量 (12113)Asiphylline inj 250mg/10ml             安全量 : 5 ,基準量 : 10
20240815-22:34:35 - (1011)  更新安全基準量 (05328)Anpo Inj 50mg/5ml(Ritodrine)           安全量 : 1 ,基準量 : 2
20240815-22:34:35 - (1012)  更新安全基準量 (03503)Tetracycline HCl Cap 250mg             安全量 : 21 ,基準量 : 42
20240815-22:34:35 - (1013)  更新安全基準量 (20604)Tropine Eye Drops 0.125% 5ml           安全量 : 3 ,基準量 : 7
20240815-22:34:35 - (1014)  更新安全基準量 (16339)Gliben Tab 5mg(Glibenclamide)          安全量 : 35 ,基準量 : 70
20240815-22:34:35 - (1015)  更新安全基準量 (21005)Clomiphene Tab 50mg"Y.S."              安全量 : 16 ,基準量 : 32
20240815-22:34:35 - (1015)  更新安全基準量 (17052)Lidocaine Inj 2% 20ml "TAI YU"         安全量 : 1 ,基準量 : 2
20240815-22:34:35 - (1016)  更新安全基準量 (16140)Estromon F.C. Tab 0.625mg              安全量 : 17 ,基準量 : 35
20240815-22:34:35 - (1017)  更新安全基準量 (08780)1mg Apa-Risdol FC Tab                  安全量 : 17 ,基準量 : 35
20240815-22:34:35 - (1018)  更新安全基準量 (03739)Pyrazinamide Tab 500mg "P.L"           安全量 : 5 ,基準量 : 11
20240815-22:34:35 - (1019)  更新安全基準量 (20100)Fusone Eye Drop 0.5mg/0.5ml            安全量 : 6 ,基準量 : 12
20240815-22:34:35 - (1020)  更新安全基準量 (07255)Sintec Tab 20mg(Enalapril)             安全量 : 15 ,基準量 : 30
20240815-22:34:35 - (1021)  更新安全基準量 (11408)Trichlormethiazide Tab 2mg             安全量 : 20 ,基準量 : 41
20240815-22:34:35 - (1022)  更新安全基準量 (09073)Votan-SR Tab 100mg(Diclofenac)         安全量 : 14 ,基準量 : 28
20240815-22:34:35 - (1022)  更新安全基準量 (20052)CILOXAN Oph Sol 0.3% 5ml               安全量 : 1 ,基準量 : 1
20240815-22:34:35 - (1023)  更新安全基準量 (08312)Haloperidol Tab 0.5mg                  安全量 : 17 ,基準量 : 34
20240815-22:34:35 - (1023)  更新安全基準量 (16006)50mg/5ml Triamcinolone Inj             安全量 : 1 ,基準量 : 1
20240815-22:34:35 - (1023)  更新安全基準量 (13441)Pecolin Susp 120ml                     安全量 : 1 ,基準量 : 1
20240815-22:34:35 - (1023)  更新安全基準量 (12116)CenterTheo Liquid 60ml 5.34mg/ml       安全量 : 1 ,基準量 : 2
20240815-22:34:35 - (1023)  更新安全基準量 (20655)Sintropic Oph Sol 0.5% 5ml             安全量 : 1 ,基準量 : 1
20240815-22:34:36 - (1024)  更新安全基準量 (08775)Anin Tab 5mg(Haloperidol)              安全量 : 14 ,基準量 : 28
20240815-22:34:36 - (1024)  更新安全基準量 (05109)Bipiden Inj 5mg(Biperiden)             安全量 : 1 ,基準量 : 1
20240815-22:34:36 - (1024)  更新安全基準量 (30043)Vitagen Inj S.T 5% 20ml                安全量 : 1 ,基準量 : 2
20240815-22:34:36 - (1024)  更新安全基準量 (03123)Gentamicin Eye Drops "Sinphar"         安全量 : 1 ,基準量 : 1
20240815-22:34:36 - (1025)  更新安全基準量 (08757)Pentixol Tab 3mg(Flupentixol)          安全量 : 1 ,基準量 : 1
20240815-22:34:36 - (1025)  更新安全基準量 (11311)Vitagen Inj S.T 20% 20ml               安全量 : 1 ,基準量 : 1
20240815-22:34:36 - (1025)  更新安全基準量 (21001)AlloPurinol Tab 100mg "Yungshin"       安全量 : 1 ,基準量 : 1
20240815-22:34:36 - (1026)  更新安全基準量 (17053)Lidocaine Inj 2% 1ml "TAI YU"          安全量 : 105 ,基準量 : 211
20240815-22:34:36 - (1)     異常安全基準量 (03508)Cefadroxil Cap 500mg "TBC"(S.T.)       安全量 : 0 ,基準量 : 0
20240815-22:34:36 - (2)     異常安全基準量 (07334)Millisrol Inj 5mg/10ml(NTG)            安全量 : 0 ,基準量 : 0
20240815-22:34:36 - (1027)  更新安全基準量 (20295)Alcohol 95% 20ml/Bot                   安全量 : 9 ,基準量 : 18
20240815-22:34:36 - (1028)  更新安全基準量 (50099)Veklury Inj 100mg(RDV)CDC_Import       安全量 : 21 ,基準量 : 43
20240815-22:34:36 - (3)     異常安全基準量 (31112)10ml Sod.Chloride Inj 0.9%"Y.F."       安全量 : 0 ,基準量 : 0
20240815-22:34:36 - (4)     異常安全基準量 (03745)HP(INH300mg+RPT300mg) (CDC)            安全量 : 0 ,基準量 : 0
20240815-22:34:36 - (1029)  更新安全基準量 (21026)Trituration(Package)                   安全量 : 2077 ,基準量 : 4155
20240815-22:34:36 - (1030)  更新安全基準量 (16548)Terlissin Inj 0.1mg/ml                 安全量 : 7 ,基準量 : 14
20240815-22:34:36 - (5)     異常安全基準量 (21258)Cernilton Tab                          安全量 : 0 ,基準量 : 0
20240815-22:34:36 - (1031)  更新安全基準量 (16007)Triamcinolone Inj 10mg/ml              安全量 : 51 ,基準量 : 103
20240815-22:34:36 - (6)     異常安全基準量 (07275)Acertil Tab 5mg(Perindopril)           安全量 : 0 ,基準量 : 0
20240815-22:34:36 - (1032)  更新安全基準量 (40031)Molnupiravir Cap 200mg 40's/bot        安全量 : 10 ,基準量 : 21
20240815-22:34:36 - (1033)  更新安全基準量 (18328)Shingrix (zoster virus vacc,RZV)       安全量 : 7 ,基準量 : 15
20240815-22:34:36 - (1034)  更新安全基準量 (03732)Priftin Tab 150mg(3H"P")               安全量 : 54 ,基準量 : 109
20240815-22:34:36 - (7)     異常安全基準量 (05404)Relaxin Inj 500mg                      安全量 : 0 ,基準量 : 0
20240815-22:34:36 - (8)     異常安全基準量 (09009)Indomethacin Cap 25mg                  安全量 : 0 ,基準量 : 0
20240815-22:34:36 - (9)     異常安全基準量 (11109)Sod. Chloride Inj 0.9% 500ml/bag       安全量 : 0 ,基準量 : 0
20240815-22:34:36 - (10)    異常安全基準量 (50070)Lefxin Inj 250mg(Levofloxacin)         安全量 : 0 ,基準量 : 0
20240815-22:34:36 - 總共更新藥庫安全量基準量共<1034>筆
20240815-22:34:36 - ---------------------------------------------------------------------------
20240815-22:37:03 - ---------------------------------------------------------------------------
20240815-22:37:04 - 取得急診消耗帳,(2024/05/17 22:37:02-2024/08/15 22:37:02)共<12008>筆
20240815-22:37:05 - 取得住院消耗帳,(2024/05/17 22:37:02-2024/08/15 22:37:02)共<47914>筆
20240815-22:37:06 - 取得門診消耗帳,(2024/05/17 22:37:02-2024/08/15 22:37:02)共<58899>筆
20240815-22:37:07 - (2024/05/17 22:37:02-2024/08/15 22:37:02)共有<118821>筆消耗帳,<1585>種藥品
20240815-22:37:07 - 藥碼 : D1008 ,找無售價資料
20240815-22:37:07 - 藥碼 : F2008 ,找無售價資料
20240815-22:37:07 - 藥碼 : D2124 ,找無售價資料
20240815-22:37:07 - 藥碼 : D1140 ,找無售價資料
20240815-22:37:07 - 藥碼 : D1087 ,找無售價資料
20240815-22:37:07 - 藥碼 : D2184 ,找無售價資料
20240815-22:37:07 - 藥碼 : G2003 ,找無售價資料
20240815-22:37:07 - 藥碼 : D2033 ,找無售價資料
20240815-22:37:07 - 藥碼 : D2144 ,找無售價資料
20240815-22:37:07 - 藥碼 : G2004 ,找無售價資料
20240815-22:37:07 - 藥碼 : D2007 ,找無售價資料
20240815-22:37:07 - 藥碼 : D2105 ,找無售價資料
20240815-22:37:07 - 藥碼 : D2066 ,找無售價資料
20240815-22:37:07 - 藥碼 : D2113 ,找無售價資料
20240815-22:37:07 - 藥碼 : D2158 ,找無售價資料
20240815-22:37:07 - 藥碼 : D1195 ,找無售價資料
20240815-22:37:07 - 藥碼 : D1244 ,找無售價資料
20240815-22:37:07 - 藥碼 : D1003 ,找無售價資料
20240815-22:37:07 - 藥碼 : D1110 ,找無售價資料
20240815-22:37:07 - 藥碼 : G1010 ,找無售價資料
20240815-22:37:07 - 藥碼 : D2200 ,找無售價資料
20240815-22:37:07 - 藥碼 : D1171 ,找無售價資料
20240815-22:37:07 - 藥碼 : D2175 ,找無售價資料
20240815-22:37:07 - 藥碼 : D1093 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2037 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2135 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2143 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2065 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1240 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2189 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2138 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2153 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1095 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2029 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1176 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2076 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1118 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2126 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1041 ,找無售價資料
20240815-22:37:08 - 藥碼 : F2006 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2108 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2068 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2195 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1248 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2086 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1067 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1094 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1102 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2055 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2091 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2140 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1175 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1080 ,找無售價資料
20240815-22:37:08 - 藥碼 : G2020 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2081 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1078 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1217 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2145 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1014 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2133 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2051 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2012 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2151 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1101 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1037 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1247 ,找無售價資料
20240815-22:37:08 - 藥碼 : D2099 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1150 ,找無售價資料
20240815-22:37:08 - 藥碼 : D1187 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2034 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1083 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2104 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1022 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1179 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2089 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2063 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1237 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1105 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2120 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1141 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1205 ,找無售價資料
20240815-22:37:09 - 藥碼 : F2010 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1038 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1172 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2077 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2067 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1193 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1231 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2198 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1054 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2057 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1049 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2085 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2030 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2183 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2128 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1239 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2042 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1056 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1192 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2041 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1057 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2098 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1154 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2052 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2038 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1065 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2080 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2157 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2100 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1064 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1050 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1066 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2134 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1163 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2187 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1211 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1035 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2024 ,找無售價資料
20240815-22:37:09 - 藥碼 : G2009 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2095 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2106 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1034 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1015 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1243 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1151 ,找無售價資料
20240815-22:37:09 - 藥碼 : D2190 ,找無售價資料
20240815-22:37:09 - 藥碼 : D1062 ,找無售價資料
20240815-22:37:09 - 藥碼 : G2007 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1155 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1233 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2192 ,找無售價資料
20240815-22:37:10 - 藥碼 : G2005 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2185 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1020 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1210 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2150 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2079 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2035 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1058 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1097 ,找無售價資料
20240815-22:37:10 - 藥碼 : F2004 ,找無售價資料
20240815-22:37:10 - 藥碼 : G1030 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2163 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2071 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1119 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1215 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1223 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2186 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2027 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1178 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1117 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1235 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2021 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1153 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1127 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1017 ,找無售價資料
20240815-22:37:10 - 藥碼 : F1036 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2059 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2075 ,找無售價資料
20240815-22:37:10 - 藥碼 : G1007 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1082 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2191 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2299 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2090 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1072 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1004 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1092 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2026 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1131 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2044 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1061 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1060 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1103 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1209 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1136 ,找無售價資料
20240815-22:37:10 - 藥碼 : F2002 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2036 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2039 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2174 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2132 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1241 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2001 ,找無售價資料
20240815-22:37:10 - 藥碼 : D2028 ,找無售價資料
20240815-22:37:10 - 藥碼 : D1147 ,找無售價資料
20240815-22:37:10 - 藥碼 : G2015 ,找無售價資料
20240815-22:37:10 - ABC類分類完成,全部<1399>種藥品,A類共<131>種藥品,B類共<260>種藥品,C類共<1008>種藥品
20240815-22:37:13 - (1)     更新安全基準量 (20614)Eylea inj 2mg/0.05ml                   安全量 : 13 ,基準量 : 26
20240815-22:37:13 - (1)     更新安全基準量 (21413)Onpattro Inj 10mg/5ml(Patisiran)       安全量 : 1 ,基準量 : 1
20240815-22:37:13 - (2)     更新安全基準量 (21261)2.5mg Adempas FC Tab (Riociguat)       安全量 : 155 ,基準量 : 310
20240815-22:37:13 - (3)     更新安全基準量 (21406)(Syringe) Xolair Inj 150mg             安全量 : 12 ,基準量 : 25
20240815-22:37:13 - (4)     更新安全基準量 (21202)Prolia Inj 60mg/ml(Denosumab)          安全量 : 20 ,基準量 : 40
20240815-22:37:13 - (5)     更新安全基準量 (06005)Human Albumin 20% 50ml"BEHRING"        安全量 : 127 ,基準量 : 254
20240815-22:37:13 - (6)     更新安全基準量 (04586)150mg Ofev Cap(Nintedanib)             安全量 : 112 ,基準量 : 224
20240815-22:37:13 - (6)     更新安全基準量 (21401)150mg Skyrizi Inj (Risankizumab)       安全量 : 1 ,基準量 : 1
20240815-22:37:13 - (7)     更新安全基準量 (16702)Ozempic Inj 4mg(Semaglutide)           安全量 : 17 ,基準量 : 34
20240815-22:37:13 - (8)     更新安全基準量 (21241)(RARE) Opsumit Tab 10mg                安全量 : 19 ,基準量 : 39
20240815-22:37:13 - (9)     更新安全基準量 (21355)Evenity Inj 105mg/1.17ml/Syringe       安全量 : 15 ,基準量 : 31
