20240819-21:08:48 - ---------------------------------------------------------------------------
20240819-21:08:49 - 取得急診消耗帳,(2024/05/21 21:08:47-2024/08/19 21:08:47)共<11995>筆
20240819-21:09:01 - (521)   更新安全基準量 (05025)10 Exelon Patch                        安全量 : 41 ,基準量 : 82
20240819-21:09:01 - (522)   更新安全基準量 (11029)Kuzem Powder 15gm/pkg                  安全量 : 103 ,基準量 : 206
20240819-21:09:01 - (523)   更新安全基準量 (08770)Abik OD Tab 10mg (Aripiprazole)        安全量 : 89 ,基準量 : 179
20240819-21:09:01 - (524)   更新安全基準量 (06140)Foliromin Tab 50mg                     安全量 : 982 ,基準量 : 1964
20240819-21:09:01 - (525)   更新安全基準量 (20441)Flucortone Oint 10gm                   安全量 : 66 ,基準量 : 133
20240819-21:09:01 - (526)   更新安全基準量 (05122)Pipoxolan HCl Tab 10mg                 安全量 : 807 ,基準量 : 1614
20240819-21:09:01 - (527)   更新安全基準量 (08558)Rozerem Tab 8mg(Ramelteon)             安全量 : 65 ,基準量 : 131
20240819-21:09:01 - (528)   更新安全基準量 (50051)Superocin Tab 500mg                    安全量 : 556 ,基準量 : 1112
20240819-21:09:01 - (529)   更新安全基準量 (09047)ACEO Cap Retard 90mg(Acemetacin)       安全量 : 1090 ,基準量 : 2180
20240819-21:09:01 - (530)   更新安全基準量 (08424)Dipachro SR FC Tab 500mg               安全量 : 505 ,基準量 : 1010
20240819-21:09:01 - (531)   更新安全基準量 (03610)Erythromycin Estolate Cap 250mg        安全量 : 1239 ,基準量 : 2478
20240819-21:09:01 - (532)   更新安全基準量 (05246)Besmate UDV IH Sol 2.5ml               安全量 : 270 ,基準量 : 540
20240819-21:09:01 - (533)   更新安全基準量 (13451)Otril Inj 3mg/3ml(Granisetron)         安全量 : 12 ,基準量 : 25
20240819-21:09:01 - (534)   更新安全基準量 (07235)8mg Blopress Tab(Candesartan)          安全量 : 547 ,基準量 : 1095
20240819-21:09:01 - (535)   更新安全基準量 (08387)Lote E.C. Tab 100mg(Fluvoxamine)       安全量 : 156 ,基準量 : 313
20240819-21:09:01 - (536)   更新安全基準量 (20153)Perioxidin Bioadhesive Gel 50ml        安全量 : 2 ,基準量 : 5
20240819-21:09:01 - (537)   更新安全基準量 (20628)Kary Uni Oph Susp(Pirenoxine)          安全量 : 64 ,基準量 : 129
20240819-21:09:01 - (537)   更新安全基準量 (21375)Staquis Oint 2% 30gm_Crisaborole       安全量 : 1 ,基準量 : 2
20240819-21:09:01 - (538)   更新安全基準量 (06265)75mg Pradaxa Cap(Dabigatran)           安全量 : 120 ,基準量 : 240
20240819-21:09:01 - (539)   更新安全基準量 (20650)Ementin Oph Sol 0.05% 5ml              安全量 : 48 ,基準量 : 97
20240819-21:09:01 - (540)   更新安全基準量 (16336)C.T.L. XR Tab 500mg(Metformin)         安全量 : 3295 ,基準量 : 6590
20240819-21:09:01 - (541)   更新安全基準量 (07331)IsoBIDE Tab 10mg                       安全量 : 1548 ,基準量 : 3096
20240819-21:09:01 - (542)   更新安全基準量 (07516)Adapine SR Tab 30mg(Nifedipine)        安全量 : 845 ,基準量 : 1691
20240819-21:09:01 - (543)   更新安全基準量 (20080)TEARS Naturale Eye Drop 32's/box       安全量 : 6 ,基準量 : 12
20240819-21:09:01 - (544)   更新安全基準量 (20443)You Care Cream 5% 250mg/pkg            安全量 : 8 ,基準量 : 17
20240819-21:09:01 - (545)   更新安全基準量 (20435)30ml Easy Acne Sol 1%                  安全量 : 25 ,基準量 : 50
20240819-21:09:01 - (546)   更新安全基準量 (07112)200mg Fenolip Cap (Fenofibrate)        安全量 : 845 ,基準量 : 1690
20240819-21:09:01 - (547)   更新安全基準量 (07156)160mg Fenolip-U Tab(Fenofibrate)       安全量 : 776 ,基準量 : 1552
20240819-21:09:01 - (548)   更新安全基準量 (16181)Sustanon inj 1ml (testosterone)        安全量 : 9 ,基準量 : 18
20240819-21:09:01 - (549)   更新安全基準量 (16705)3mg Rybelsus Tab 30's/box              安全量 : 13 ,基準量 : 26
20240819-21:09:01 - (550)   更新安全基準量 (02047)Labixten Tab 20mg(Bilastine)           安全量 : 168 ,基準量 : 337
20240819-21:09:01 - (551)   更新安全基準量 (03744)300mg Rifampicin Cap"Kojar"            安全量 : 366 ,基準量 : 732
20240819-21:09:01 - (552)   更新安全基準量 (20066)DURATEARS Sterile Oph Oint 3.5gm       安全量 : 33 ,基準量 : 67
20240819-21:09:01 - (552)   更新安全基準量 (21391)Idacio Inj 40mg(Adalimumab)            安全量 : 1 ,基準量 : 1
20240819-21:09:01 - (553)   更新安全基準量 (03628)Clincin Inj 300mg/2ml                  安全量 : 86 ,基準量 : 173
20240819-21:09:01 - (554)   更新安全基準量 (03345)Cexime Cap 100 mg(Cefixime)            安全量 : 910 ,基準量 : 1821
20240819-21:09:01 - (555)   更新安全基準量 (06127)Fe-Back Inj 100mg/5ml ( 2% )           安全量 : 33 ,基準量 : 67
20240819-21:09:01 - (556)   更新安全基準量 (13301)Bisacodyl E.C. Tab 5mg                 安全量 : 1545 ,基準量 : 3091
20240819-21:09:01 - (557)   更新安全基準量 (13405)Primperan Inj 10mg/2ml                 安全量 : 176 ,基準量 : 352
20240819-21:09:01 - (558)   更新安全基準量 (09096)Pinton SR Tab 400mg(Etodolac)          安全量 : 424 ,基準量 : 848
20240819-21:09:01 - (559)   更新安全基準量 (05316)Elistin Tab 1.5mg                      安全量 : 2380 ,基準量 : 4760
20240819-21:09:01 - (560)   更新安全基準量 (21400)Dathione Lyophilized Inj 500mg         安全量 : 6 ,基準量 : 13
20240819-21:09:01 - (561)   更新安全基準量 (05244)Berotec N MDI 100mcg/puff              安全量 : 14 ,基準量 : 28
20240819-21:09:01 - (562)   更新安全基準量 (20072)AZOPT Eye Drop Susp 1% 5ml             安全量 : 9 ,基準量 : 18
20240819-21:09:01 - (563)   更新安全基準量 (07329)25mg DipyriDAMOLE Tab "Standard"       安全量 : 1337 ,基準量 : 2674
20240819-21:09:01 - (564)   更新安全基準量 (05145)Buscopan Tab 10mg                      安全量 : 1677 ,基準量 : 3354
20240819-21:09:01 - (565)   更新安全基準量 (21136)4mg Singulair Tab(Montelukast)         安全量 : 336 ,基準量 : 673
20240819-21:09:01 - (566)   更新安全基準量 (08406)200mg Depakine EC Tab                  安全量 : 789 ,基準量 : 1579
20240819-21:09:01 - (567)   更新安全基準量 (07332)20mg Coxine Tab                        安全量 : 1116 ,基準量 : 2233
20240819-21:09:01 - (568)   更新安全基準量 (03607)Clindamycin Cap 150mg "SYNMOSA"        安全量 : 1301 ,基準量 : 2603
20240819-21:09:01 - (569)   更新安全基準量 (08447)100mg Vimpat Tab(Lacosamide)           安全量 : 38 ,基準量 : 77
20240819-21:09:01 - (569)   更新安全基準量 (15009)Flumazenil Inj 0.5mg/5ml               安全量 : 1 ,基準量 : 3
20240819-21:09:01 - (570)   更新安全基準量 (07602)SEVIKAR HCT tab 40/5/12.5mg            安全量 : 130 ,基準量 : 261
20240819-21:09:01 - (571)   更新安全基準量 (19059)2ml Vitamin B Complex Inj (AMP)        安全量 : 160 ,基準量 : 321
20240819-21:09:01 - (572)   更新安全基準量 (03309)Cephalexin Susp 1.5gm/60ml             安全量 : 14 ,基準量 : 29
20240819-21:09:01 - (573)   更新安全基準量 (07076)Amoten F.C.Tab 5/80mg                  安全量 : 374 ,基準量 : 749
20240819-21:09:02 - (574)   更新安全基準量 (13454)Promeran Inj 7.68mg/2ml                安全量 : 185 ,基準量 : 370
20240819-21:09:02 - (575)   更新安全基準量 (20051)TRUSOPT Oph Sol 2% 5ml                 安全量 : 9 ,基準量 : 19
20240819-21:09:02 - (576)   更新安全基準量 (07251)Co-Diovan 80/12.5 F.C. Tab             安全量 : 499 ,基準量 : 999
20240819-21:09:02 - (577)   更新安全基準量 (20312)Salic Oint 2.5%(Salicylic Acid)        安全量 : 34 ,基準量 : 69
20240819-21:09:02 - (578)   更新安全基準量 (03243)Flucon Inj 200mg/100ml                 安全量 : 12 ,基準量 : 24
20240819-21:09:02 - (579)   更新安全基準量 (21201)Alendronate Sandoz Tab 70mg            安全量 : 20 ,基準量 : 40
20240819-21:09:02 - (580)   更新安全基準量 (20146)Trisonin Nasal Spray 120dose           安全量 : 14 ,基準量 : 29
20240819-21:09:02 - (581)   更新安全基準量 (07510)Labtal Tab 200mg(Labetalol)            安全量 : 774 ,基準量 : 1548
20240819-21:09:02 - (582)   更新安全基準量 (03244)Flucon Cap 150mg(Fluconazole)          安全量 : 55 ,基準量 : 110
20240819-21:09:02 - (583)   更新安全基準量 (11207)60ml Lactul Syrup(Lactulose)           安全量 : 79 ,基準量 : 159
20240819-21:09:02 - (584)   更新安全基準量 (21319)Cimidona Tab                           安全量 : 69 ,基準量 : 138
20240819-21:09:02 - (585)   更新安全基準量 (08717)Tofranil Tab 10mg (Imipramine)         安全量 : 1088 ,基準量 : 2176
20240819-21:09:02 - (586)   更新安全基準量 (05273)Epinephrine Inj 1mg/ml "VPP"           安全量 : 255 ,基準量 : 511
20240819-21:09:02 - (587)   更新安全基準量 (17043)10gm Lidiprine Cream 5%                安全量 : 16 ,基準量 : 32
20240819-21:09:02 - (588)   更新安全基準量 (16141)Evista Tab 60mg(Raloxifene)            安全量 : 97 ,基準量 : 195
20240819-21:09:02 - (589)   更新安全基準量 (03226)Exelderm Sol 10ml(Sulconazole)         安全量 : 35 ,基準量 : 71
20240819-21:09:02 - (590)   更新安全基準量 (08386)Wellbutrin XL 150mg(Bupropion)         安全量 : 217 ,基準量 : 434
20240819-21:09:02 - (591)   更新安全基準量 (05110)Buscopan Inj 20mg/ml                   安全量 : 127 ,基準量 : 254
20240819-21:09:02 - (592)   更新安全基準量 (08761)4mg Rexulti Tab(Brexpiprazole)         安全量 : 25 ,基準量 : 50
20240819-21:09:02 - (593)   更新安全基準量 (05402)Chlorzoxazone Tab 250mg                安全量 : 1013 ,基準量 : 2026
20240819-21:09:02 - (594)   更新安全基準量 (03728)AKuriT-4 Tab 150/75/275/400            安全量 : 124 ,基準量 : 249
20240819-21:09:02 - (595)   更新安全基準量 (13479)Takepron Inj 30mg(Lansoprazole)        安全量 : 16 ,基準量 : 33
20240819-21:09:02 - (596)   更新安全基準量 (20368)Shielin Powder 10gm/bot                安全量 : 39 ,基準量 : 78
20240819-21:09:02 - (597)   更新安全基準量 (08740)Megazon PR Tab 50mg(Quetiapine)        安全量 : 139 ,基準量 : 278
20240819-21:09:02 - (598)   更新安全基準量 (09080)Comfflam Anti-inflammatory Spray       安全量 : 9 ,基準量 : 18
20240819-21:09:02 - (599)   更新安全基準量 (05138)Oxbu E.R. Tab 5mg(Oxybutynin)          安全量 : 305 ,基準量 : 610
20240819-21:09:02 - (600)   更新安全基準量 (07286)Losartan F.C. Tab 50mg "CYH"           安全量 : 1073 ,基準量 : 2147
20240819-21:09:02 - (601)   更新安全基準量 (20459)Ankorme Cream 1% 15gm                  安全量 : 37 ,基準量 : 74
20240819-21:09:02 - (602)   更新安全基準量 (09070)Acetamol Inj 1gm(Propacetamol)         安全量 : 12 ,基準量 : 25
20240819-21:09:02 - (603)   更新安全基準量 (20638)FOXone Eye Drop 0.1% 5ml               安全量 : 175 ,基準量 : 350
20240819-21:09:02 - (604)   更新安全基準量 (05142)Nolidin Tab                            安全量 : 810 ,基準量 : 1621
20240819-21:09:02 - (605)   更新安全基準量 (11501)250mg Acetazolamide Tab                安全量 : 1294 ,基準量 : 2588
20240819-21:09:02 - (605)   更新安全基準量 (21282)Actemra For SC 162mg_Tocilizumab       安全量 : 1 ,基準量 : 1
20240819-21:09:02 - (606)   更新安全基準量 (07075)120mg Nakasser SR Cap(Diltiazem)       安全量 : 334 ,基準量 : 669
20240819-21:09:02 - (607)   更新安全基準量 (05426)Carisoma Tab 250mg(Carisoprodol)       安全量 : 1140 ,基準量 : 2281
20240819-21:09:02 - (608)   更新安全基準量 (07094)Amvlo Tab 5/160mg                      安全量 : 433 ,基準量 : 867
20240819-21:09:02 - (609)   更新安全基準量 (08701)Zyprexa Inj 10mg(Olanzapine)           安全量 : 4 ,基準量 : 8
20240819-21:09:02 - (610)   更新安全基準量 (20323)Ichderm Cream 5% 8g(Doxepin HCl)       安全量 : 43 ,基準量 : 86
20240819-21:09:02 - (611)   更新安全基準量 (20086)Duotrav Eye Drop 2.5ml                 安全量 : 3 ,基準量 : 6
20240819-21:09:02 - (611)   更新安全基準量 (21080)Orlistat Cap 120mg 42#/Box             安全量 : 1 ,基準量 : 2
20240819-21:09:02 - (612)   更新安全基準量 (03801)Bacide Tab(SMZ 400mg/TM 80mg)          安全量 : 811 ,基準量 : 1623
20240819-21:09:02 - (613)   更新安全基準量 (20425)Posuline Supp                          安全量 : 313 ,基準量 : 627
20240819-21:09:02 - (614)   更新安全基準量 (12079)Carstin Syrup 20mg/ml 120ml            安全量 : 88 ,基準量 : 177
20240819-21:09:02 - (615)   更新安全基準量 (09042)Lefenine Tab 100mg(Flurbiprofen)       安全量 : 856 ,基準量 : 1712
20240819-21:09:02 - (616)   更新安全基準量 (08355)Trazodone HCl Tab 50mg(Mesyrel)        安全量 : 1048 ,基準量 : 2096
20240819-21:09:02 - (617)   更新安全基準量 (11429)25mg Epnone Tab(Eplerenone)            安全量 : 135 ,基準量 : 271
20240819-21:09:02 - (618)   更新安全基準量 (07082)8mg Coniel Tab(Benidipine)             安全量 : 263 ,基準量 : 526
20240819-21:09:02 - (619)   更新安全基準量 (12083)Bisolvon (R) Sol 50ml 2mg/ml           安全量 : 34 ,基準量 : 68
20240819-21:09:02 - (620)   更新安全基準量 (09035)Ascotyl E.M. Cap 100mg(Aspirin)        安全量 : 2160 ,基準量 : 4321
20240819-21:09:02 - (621)   更新安全基準量 (21059)125mg Madopar HBS Cap                  安全量 : 315 ,基準量 : 630
20240819-21:09:02 - (622)   更新安全基準量 (05011)Exelon Cap 4.5mg(Rivastigmine)         安全量 : 59 ,基準量 : 118
20240819-21:09:02 - (623)   更新安全基準量 (16155)14gm PREMARIN Vaginal Cream            安全量 : 6 ,基準量 : 13
20240819-21:09:02 - (624)   更新安全基準量 (18250)M-M-R II Live Virus Vaccine            安全量 : 4 ,基準量 : 9
20240819-21:09:02 - (625)   更新安全基準量 (07137)Linicor F.C.T. 500/20mg                安全量 : 214 ,基準量 : 428
20240819-21:09:02 - (626)   更新安全基準量 (07338)Gincare Tab 9.6mg(Ginkgo)              安全量 : 1364 ,基準量 : 2729
20240819-21:09:02 - (627)   更新安全基準量 (09010)Ketoprofen Inj 50mg/2ml                安全量 : 136 ,基準量 : 272
20240819-21:09:02 - (628)   更新安全基準量 (16147)Diane-35 S.C. Tab 21#/box              安全量 : 11 ,基準量 : 23
20240819-21:09:02 - (629)   更新安全基準量 (13485)Vocinti Tab 20mg(Vonoprazan)           安全量 : 23 ,基準量 : 46
20240819-21:09:02 - (630)   更新安全基準量 (05032)Antilon Tab 60mg(Pyridostigmine)       安全量 : 346 ,基準量 : 692
20240819-21:09:02 - (631)   更新安全基準量 (21094)Glucosamine Cap 250mg(Kudona)          安全量 : 1354 ,基準量 : 2709
20240819-21:09:02 - (632)   更新安全基準量 (20374)Sulfasil Cream 1% 50gm                 安全量 : 33 ,基準量 : 66
20240819-21:09:02 - (633)   更新安全基準量 (07041)5mg Nifedipine Cap(Atanaal)            安全量 : 715 ,基準量 : 1430
20240819-21:09:02 - (634)   更新安全基準量 (20648)Systane Hydration Eye Drop 10ml        安全量 : 4 ,基準量 : 8
20240819-21:09:02 - (635)   更新安全基準量 (21191)2mg ReQuip PD PR Tab(Ropinirole)       安全量 : 127 ,基準量 : 254
20240819-21:09:02 - (636)   更新安全基準量 (08710)100mg Utapine (Quetiapine)             安全量 : 306 ,基準量 : 613
20240819-21:09:02 - (637)   更新安全基準量 (03720)Rina Cap(RIF 300mg + INH 150mg)        安全量 : 150 ,基準量 : 301
20240819-21:09:02 - (638)   更新安全基準量 (20083)Mikelan LA Oph Sol 2%(Carteolol)       安全量 : 9 ,基準量 : 18
20240819-21:09:02 - (639)   更新安全基準量 (11157)Gelofusine Inj 500ml                   安全量 : 8 ,基準量 : 16
20240819-21:09:02 - (640)   更新安全基準量 (20377)Smile Orabase  0.1% 5gm                安全量 : 65 ,基準量 : 130
20240819-21:09:02 - (641)   更新安全基準量 (20089)Tears Naturale Eye Drop 15ml           安全量 : 9 ,基準量 : 19
20240819-21:09:02 - (642)   更新安全基準量 (07077)Unisia Tab 8mg/5mg                     安全量 : 250 ,基準量 : 501
20240819-21:09:02 - (643)   更新安全基準量 (21305)Pharnomide Tab 10mg(Leflunomide)       安全量 : 89 ,基準量 : 178
20240819-21:09:02 - (644)   更新安全基準量 (21137)Ketotifen Syrup 60ml 0.2mg/ml          安全量 : 39 ,基準量 : 78
20240819-21:09:02 - (645)   更新安全基準量 (11196)Bio-Cal Plus Chewable Tab              安全量 : 159 ,基準量 : 319
20240819-21:09:02 - (646)   更新安全基準量 (08409)Depakine Sol 40ml_Sanofi               安全量 : 12 ,基準量 : 25
20240819-21:09:02 - (647)   更新安全基準量 (02037)Cypromin Sol 120ml 0.4mg/ml            安全量 : 76 ,基準量 : 152
20240819-21:09:02 - (648)   更新安全基準量 (07030)Adenocor Inj 6mg/2ml(Adenosine)        安全量 : 10 ,基準量 : 21
20240819-21:09:02 - (649)   更新安全基準量 (20053)Rinderon-A Eye Drop 0.1% 5ml           安全量 : 50 ,基準量 : 101
20240819-21:09:02 - (650)   更新安全基準量 (03511)Doxymycin Cap 100mg(Doxycycline)       安全量 : 672 ,基準量 : 1344
20240819-21:09:02 - (651)   更新安全基準量 (05116)Trihexyphenidyl HCl Tab 2mg            安全量 : 1072 ,基準量 : 2144
20240819-21:09:02 - (652)   更新安全基準量 (07044)4mg Lesyn F.C. Tab (Lacidipine)        安全量 : 360 ,基準量 : 720
20240819-21:09:02 - (653)   更新安全基準量 (07346)Giko Sol 30ml(Ginkgo)                  安全量 : 7 ,基準量 : 15
20240819-21:09:02 - (654)   更新安全基準量 (18217)Engerix-B Inj 20mcg/ml(SELF-PAY)       安全量 : 5 ,基準量 : 10
20240819-21:09:02 - (655)   更新安全基準量 (05152)Vebacin Tab 5mg(Solifenacin)           安全量 : 459 ,基準量 : 919
20240819-21:09:02 - (656)   更新安全基準量 (21131)Dostinex Tab 0.5mg(Cabergoline)        安全量 : 11 ,基準量 : 22
20240819-21:09:02 - (657)   更新安全基準量 (08413)25mg Topamax Tab(Topiramate)           安全量 : 321 ,基準量 : 643
20240819-21:09:02 - (658)   更新安全基準量 (03341)Unifradine Cap 250mg(Cephradine)       安全量 : 794 ,基準量 : 1589
20240819-21:09:02 - (659)   更新安全基準量 (12081)Mubroxol Tab 30mg (Ambroxol)           安全量 : 1740 ,基準量 : 3481
20240819-21:09:02 - (660)   更新安全基準量 (08391)75mg Valosine SR CAP                   安全量 : 230 ,基準量 : 461
20240819-21:09:03 - (661)   更新安全基準量 (05314)Lafuzo XL Tab 10mg(Alfuzosin)          安全量 : 360 ,基準量 : 721
20240819-21:09:03 - (662)   更新安全基準量 (20152)Ofloxin Otic 0.3% 5ml(Ofloxacin)       安全量 : 39 ,基準量 : 78
20240819-21:09:03 - (663)   更新安全基準量 (09099)Etor Tab 60mg(Etoricoxib)              安全量 : 674 ,基準量 : 1349
20240819-21:09:03 - (664)   更新安全基準量 (07343)40mg Coxine SR Tab                     安全量 : 485 ,基準量 : 971
20240819-21:09:03 - (665)   更新安全基準量 (07504)25mg Syntrend Tab(Carvedilol)          安全量 : 514 ,基準量 : 1029
20240819-21:09:03 - (666)   更新安全基準量 (03454)Piperacillin Inj 2gm"CYH"              安全量 : 46 ,基準量 : 92
20240819-21:09:03 - (667)   更新安全基準量 (20649)Eybelis Oph Sol 0.002% 2.5ml           安全量 : 3 ,基準量 : 6
20240819-21:09:03 - (668)   更新安全基準量 (03223)Icomein Cap 100mg(Itraconazole)        安全量 : 97 ,基準量 : 195
20240819-21:09:03 - (669)   更新安全基準量 (21389)Miyaphargen Tab                        安全量 : 82 ,基準量 : 165
20240819-21:09:03 - (670)   更新安全基準量 (08772)Mocalm Tab 0.5/10mg                    安全量 : 639 ,基準量 : 1278
20240819-21:09:03 - (671)   更新安全基準量 (03509)Mero Cap 100mg(Minocycline)            安全量 : 213 ,基準量 : 427
20240819-21:09:03 - (672)   更新安全基準量 (08379)200mg Utapine Tab (Quetiapine)         安全量 : 198 ,基準量 : 396
20240819-21:09:03 - (673)   更新安全基準量 (17048)Lidocaine Patch 5%(Lidocaine)          安全量 : 61 ,基準量 : 122
20240819-21:09:03 - (674)   更新安全基準量 (21306)5mg Anxokast Tab(Montelukast)          安全量 : 237 ,基準量 : 475
20240819-21:09:03 - (675)   更新安全基準量 (03652)Bestnem Inj 500mg                      安全量 : 6 ,基準量 : 12
20240819-21:09:03 - (676)   更新安全基準量 (07085)U-sodin Inj 5mg/2ml(Verapamil)         安全量 : 8 ,基準量 : 16
20240819-21:09:03 - (677)   更新安全基準量 (09031)Ketorolac Inj 30mg/ml (Keto)           安全量 : 175 ,基準量 : 350
20240819-21:09:03 - (678)   更新安全基準量 (06112)100ug Lenograstim Inj(Granocyte)       安全量 : 2 ,基準量 : 4
20240819-21:09:03 - (679)   更新安全基準量 (11027)Sod.Bicarbonate 7% 20ml "TAIYU"        安全量 : 229 ,基準量 : 458
20240819-21:09:03 - (680)   更新安全基準量 (02050)Benda Tab 4mg(Chlorpheniramine)        安全量 : 6572 ,基準量 : 13145
20240819-21:09:03 - (681)   更新安全基準量 (11015)Sodium Bicarbonate Tab 300mg           安全量 : 851 ,基準量 : 1702
20240819-21:09:03 - (682)   更新安全基準量 (16357)Onglyza Tab 5mg(Saxagliptin)           安全量 : 78 ,基準量 : 157
20240819-21:09:03 - (683)   更新安全基準量 (06224)Clexane Inj 6000anti-Xa IU/0.6ml       安全量 : 9 ,基準量 : 19
20240819-21:09:03 - (684)   更新安全基準量 (16312)Actrapid HM Inj 100 IU/ml 10ml         安全量 : 4 ,基準量 : 9
20240819-21:09:03 - (685)   更新安全基準量 (08758)5mg Lanapine OD Tab(Olanzapine)        安全量 : 54 ,基準量 : 109
20240819-21:09:03 - (686)   更新安全基準量 (03725)AKuriT-3 Tab 150/75/275mg              安全量 : 170 ,基準量 : 341
20240819-21:09:03 - (687)   更新安全基準量 (13223)25000 Creon Cap (Pancreatin)           安全量 : 195 ,基準量 : 391
20240819-21:09:03 - (688)   更新安全基準量 (07036)Zanidip Tab 10mg(Lercanidipine)        安全量 : 340 ,基準量 : 681
20240819-21:09:03 - (689)   更新安全基準量 (08420)Trileptal F.C. Tab 300mg               安全量 : 236 ,基準量 : 473
20240819-21:09:03 - (690)   更新安全基準量 (20140)Azetin Nasal Spray 120dose             安全量 : 17 ,基準量 : 34
20240819-21:09:03 - (691)   更新安全基準量 (03729)Epbutol Tab 400mg(Ethambutol)          安全量 : 274 ,基準量 : 548
20240819-21:09:03 - (692)   更新安全基準量 (16023)Cortisone Tab 25mg "Pine Lawer"        安全量 : 538 ,基準量 : 1077
20240819-21:09:03 - (693)   更新安全基準量 (02044)Fexofenadine Tab 60mg"CYH"             安全量 : 752 ,基準量 : 1504
20240819-21:09:03 - (694)   更新安全基準量 (07341)Angidil Inj 10mg/10ml                  安全量 : 10 ,基準量 : 21
20240819-21:09:03 - (695)   更新安全基準量 (20132)Liq. Paraffin Ear/Nose Drop 20ml       安全量 : 37 ,基準量 : 74
20240819-21:09:03 - (696)   更新安全基準量 (03116)Aminfec Inj 250mg/2ml(Amikacin)        安全量 : 48 ,基準量 : 97
20240819-21:09:03 - (697)   更新安全基準量 (20318)ULEX Cream 10% 10gm                    安全量 : 84 ,基準量 : 169
20240819-21:09:03 - (698)   更新安全基準量 (16002)Dexamethasone Inj 5mg/ml               安全量 : 89 ,基準量 : 179
20240819-21:09:03 - (699)   更新安全基準量 (20448)Lomexin Vag Cap 200mg                  安全量 : 30 ,基準量 : 60
20240819-21:09:03 - (700)   更新安全基準量 (07347)60mg Coxine CR Tab                     安全量 : 487 ,基準量 : 974
20240819-21:09:03 - (701)   更新安全基準量 (03227)Nystatin Cap 500000U"Yung Shin"        安全量 : 651 ,基準量 : 1303
20240819-21:09:03 - (702)   更新安全基準量 (13423)COLASA Enema 100ml(Mesalazine)         安全量 : 5 ,基準量 : 11
20240819-21:09:03 - (703)   更新安全基準量 (21006)Colchicine Tab 0.5mg"SYNMOSA"          安全量 : 2530 ,基準量 : 5060
20240819-21:09:03 - (704)   更新安全基準量 (08715)Epram Tab 10mg(Escitalopram)           安全量 : 366 ,基準量 : 732
20240819-21:09:03 - (705)   更新安全基準量 (13481)Esocomfort Tab 40mg_Esomeprazole       安全量 : 260 ,基準量 : 521
20240819-21:09:03 - (705)   更新安全基準量 (20637)Ikervis Eye Emulsion 0.1% 30's         安全量 : 1 ,基準量 : 2
20240819-21:09:03 - (706)   更新安全基準量 (13335)Molax Oral Saline 45ml                 安全量 : 7 ,基準量 : 14
20240819-21:09:03 - (707)   更新安全基準量 (07283)Micardis Plus Tab                      安全量 : 158 ,基準量 : 316
20240819-21:09:03 - (708)   更新安全基準量 (07026)Nimotop Tab 30mg(Nimodipine)           安全量 : 76 ,基準量 : 152
20240819-21:09:03 - (709)   更新安全基準量 (08711)Mirtapine OD Tab 30mg(Mirtazapin       安全量 : 244 ,基準量 : 489
20240819-21:09:03 - (710)   更新安全基準量 (03102)V-Genta Inj 80mg/2ml(Gentamicin)       安全量 : 125 ,基準量 : 251
20240819-21:09:03 - (711)   更新安全基準量 (08784)Lexinping cap 30mg                     安全量 : 122 ,基準量 : 244
20240819-21:09:03 - (712)   更新安全基準量 (03512)Menocik Inj 100mg(Minocycline)         安全量 : 1 ,基準量 : 2
20240819-21:09:03 - (713)   更新安全基準量 (08718)20mg Abimay Tab(Aripiprazole)          安全量 : 23 ,基準量 : 47
20240819-21:09:03 - (714)   更新安全基準量 (06300)Uwarin Tab 5mg (Warfarin)              安全量 : 246 ,基準量 : 493
20240819-21:09:03 - (715)   更新安全基準量 (03667)Dermalean Gel 1% 10g_Clindamycin       安全量 : 92 ,基準量 : 185
20240819-21:09:03 - (716)   更新安全基準量 (13484)Phazin-P Tab                           安全量 : 99 ,基準量 : 199
20240819-21:09:03 - (717)   更新安全基準量 (09205)Voren EM Cap 50mg                      安全量 : 935 ,基準量 : 1871
20240819-21:09:03 - (718)   更新安全基準量 (20126)Otozambon Ear Drop 8ml                 安全量 : 9 ,基準量 : 19
20240819-21:09:03 - (719)   更新安全基準量 (16164)Progeston Depot IM 125mg/ml            安全量 : 3 ,基準量 : 6
20240819-21:09:03 - (720)   更新安全基準量 (20258)Zinc Oxide Oint 20% 1oz(28.4gm)        安全量 : 22 ,基準量 : 44
20240819-21:09:03 - (721)   更新安全基準量 (08782)Novamin tab 5mg                        安全量 : 944 ,基準量 : 1888
20240819-21:09:03 - (722)   更新安全基準量 (20305)Nerisone Fatty Oint 0.1% 10gm          安全量 : 25 ,基準量 : 50
20240819-21:09:03 - (723)   更新安全基準量 (20460)Fluticosone Cream "S.C." 15gm          安全量 : 16 ,基準量 : 32
20240819-21:09:03 - (724)   更新安全基準量 (07070)MeLeTIN Cap 100mg (Mexiletine)         安全量 : 330 ,基準量 : 661
20240819-21:09:03 - (725)   更新安全基準量 (20642)TAFLOTAN-S Oph UnitDose 30s/Box        安全量 : 2 ,基準量 : 5
20240819-21:09:03 - (726)   更新安全基準量 (11189)Calowlin Tab 667mg(Cal. Acetate)       安全量 : 1648 ,基準量 : 3296
20240819-21:09:03 - (727)   更新安全基準量 (21257)Viagra OD Tab 50mg (Sildenafil)        安全量 : 2 ,基準量 : 5
20240819-21:09:03 - (728)   更新安全基準量 (16011)Solu-MEDROL Inj 500mg                  安全量 : 4 ,基準量 : 9
