20240816-08:11:02 - ---------------------------------------------------------------------------
20240816-08:11:04 - 取得急診消耗帳,(2024/05/18 08:11:01-2024/08/16 08:11:01)共<11960>筆
20240816-08:30:28 - (515)   更新安全基準量 (11389)Aminoleban Inj 500ml                   安全量 : 13 ,基準量 : 27
20240816-08:30:28 - (516)   更新安全基準量 (11029)Kuzem Powder 15gm/pkg                  安全量 : 104 ,基準量 : 208
20240816-08:30:28 - (517)   更新安全基準量 (20408)Esarin Gel 20gm                        安全量 : 32 ,基準量 : 65
20240816-08:30:28 - (518)   更新安全基準量 (03610)Erythromycin Estolate Cap 250mg        安全量 : 1294 ,基準量 : 2589
20240816-08:30:28 - (519)   更新安全基準量 (20421)Sinpharderm A.D.E. Cream 30gm          安全量 : 54 ,基準量 : 109
20240816-08:30:28 - (520)   更新安全基準量 (11169)All-Right Calcium Susp 180ml           安全量 : 29 ,基準量 : 59
20240816-08:30:28 - (520)   更新安全基準量 (06287)BeriPLEX P/N 250/500 500IU/20ml        安全量 : 1 ,基準量 : 1
20240816-08:30:28 - (521)   更新安全基準量 (06140)Foliromin Tab 50mg                     安全量 : 967 ,基準量 : 1935
20240816-08:30:28 - (522)   更新安全基準量 (08558)Rozerem Tab 8mg(Ramelteon)             安全量 : 65 ,基準量 : 131
20240816-08:30:28 - (523)   更新安全基準量 (16181)Sustanon inj 1ml (testosterone)        安全量 : 9 ,基準量 : 19
20240816-08:30:28 - (524)   更新安全基準量 (07516)Adapine SR Tab 30mg(Nifedipine)        安全量 : 882 ,基準量 : 1764
20240816-08:30:28 - (525)   更新安全基準量 (05122)Pipoxolan HCl Tab 10mg                 安全量 : 794 ,基準量 : 1588
20240816-08:30:28 - (526)   更新安全基準量 (07235)8mg Blopress Tab(Candesartan)          安全量 : 550 ,基準量 : 1101
20240816-08:30:28 - (527)   更新安全基準量 (03744)300mg Rifampicin Cap"Kojar"            安全量 : 390 ,基準量 : 780
20240816-08:30:28 - (528)   更新安全基準量 (20080)TEARS Naturale Eye Drop 32's/box       安全量 : 6 ,基準量 : 13
20240816-08:30:28 - (529)   更新安全基準量 (20435)30ml Easy Acne Sol 1%                  安全量 : 25 ,基準量 : 51
20240816-08:30:28 - (530)   更新安全基準量 (08424)Dipachro SR FC Tab 500mg               安全量 : 498 ,基準量 : 997
20240816-08:30:28 - (531)   更新安全基準量 (50051)Superocin Tab 500mg                    安全量 : 538 ,基準量 : 1076
20240816-08:30:29 - (532)   更新安全基準量 (20066)DURATEARS Sterile Oph Oint 3.5gm       安全量 : 35 ,基準量 : 70
20240816-08:30:29 - (533)   更新安全基準量 (08770)Abik OD Tab 10mg (Aripiprazole)        安全量 : 83 ,基準量 : 167
20240816-08:30:29 - (534)   更新安全基準量 (03252)Myfungin Inj 50mg(Micafungin)          安全量 : 3 ,基準量 : 7
20240816-08:30:29 - (535)   更新安全基準量 (15009)Flumazenil Inj 0.5mg/5ml               安全量 : 2 ,基準量 : 4
20240816-08:30:29 - (536)   更新安全基準量 (09047)ACEO Cap Retard 90mg(Acemetacin)       安全量 : 1049 ,基準量 : 2098
20240816-08:30:29 - (537)   更新安全基準量 (20650)Ementin Oph Sol 0.05% 5ml              安全量 : 48 ,基準量 : 97
20240816-08:30:29 - (538)   更新安全基準量 (20628)Kary Uni Oph Susp(Pirenoxine)          安全量 : 63 ,基準量 : 127
20240816-08:30:29 - (539)   更新安全基準量 (21319)Cimidona Tab                           安全量 : 81 ,基準量 : 162
20240816-08:30:29 - (540)   更新安全基準量 (06265)75mg Pradaxa Cap(Dabigatran)           安全量 : 119 ,基準量 : 238
20240816-08:30:29 - (541)   更新安全基準量 (08387)Lote E.C. Tab 100mg(Fluvoxamine)       安全量 : 152 ,基準量 : 304
20240816-08:30:29 - (542)   更新安全基準量 (20443)You Care Cream 5% 250mg/pkg            安全量 : 8 ,基準量 : 17
20240816-08:30:29 - (543)   更新安全基準量 (16336)C.T.L. XR Tab 500mg(Metformin)         安全量 : 3265 ,基準量 : 6530
20240816-08:30:29 - (544)   更新安全基準量 (02047)Labixten Tab 20mg(Bilastine)           安全量 : 170 ,基準量 : 340
20240816-08:30:29 - (545)   更新安全基準量 (20441)Flucortone Oint 10gm                   安全量 : 62 ,基準量 : 124
20240816-08:30:29 - (546)   更新安全基準量 (16705)3mg Rybelsus Tab 30's/box              安全量 : 13 ,基準量 : 26
20240816-08:30:29 - (547)   更新安全基準量 (05316)Elistin Tab 1.5mg                      安全量 : 2495 ,基準量 : 4990
20240816-08:30:29 - (548)   更新安全基準量 (07112)200mg Fenolip Cap (Fenofibrate)        安全量 : 832 ,基準量 : 1664
20240816-08:30:29 - (549)   更新安全基準量 (07331)IsoBIDE Tab 10mg                       安全量 : 1499 ,基準量 : 2999
20240816-08:30:29 - (550)   更新安全基準量 (21400)Dathione Lyophilized Inj 500mg         安全量 : 6 ,基準量 : 13
20240816-08:30:29 - (550)   更新安全基準量 (21391)Idacio Inj 40mg(Adalimumab)            安全量 : 1 ,基準量 : 1
20240816-08:30:29 - (551)   更新安全基準量 (07156)160mg Fenolip-U Tab(Fenofibrate)       安全量 : 754 ,基準量 : 1509
20240816-08:30:29 - (552)   更新安全基準量 (03345)Cexime Cap 100 mg(Cefixime)            安全量 : 912 ,基準量 : 1825
20240816-08:30:29 - (553)   更新安全基準量 (13301)Bisacodyl E.C. Tab 5mg                 安全量 : 1543 ,基準量 : 3086
20240816-08:30:29 - (554)   更新安全基準量 (03652)Bestnem Inj 500mg                      安全量 : 10 ,基準量 : 20
20240816-08:30:29 - (555)   更新安全基準量 (03607)Clindamycin Cap 150mg "SYNMOSA"        安全量 : 1346 ,基準量 : 2692
20240816-08:30:29 - (556)   更新安全基準量 (07332)20mg Coxine Tab                        安全量 : 1140 ,基準量 : 2281
20240816-08:30:29 - (557)   更新安全基準量 (05244)Berotec N MDI 100mcg/puff              安全量 : 14 ,基準量 : 28
20240816-08:30:29 - (558)   更新安全基準量 (05145)Buscopan Tab 10mg                      安全量 : 1696 ,基準量 : 3393
20240816-08:30:29 - (559)   更新安全基準量 (09096)Pinton SR Tab 400mg(Etodolac)          安全量 : 418 ,基準量 : 836
20240816-08:30:29 - (560)   更新安全基準量 (06127)Fe-Back Inj 100mg/5ml ( 2% )           安全量 : 32 ,基準量 : 65
20240816-08:30:29 - (561)   更新安全基準量 (08406)200mg Depakine EC Tab                  安全量 : 788 ,基準量 : 1577
20240816-08:30:29 - (562)   更新安全基準量 (13405)Primperan Inj 10mg/2ml                 安全量 : 170 ,基準量 : 340
20240816-08:30:29 - (563)   更新安全基準量 (19059)2ml Vitamin B Complex Inj (AMP)        安全量 : 165 ,基準量 : 330
20240816-08:30:29 - (564)   更新安全基準量 (07251)Co-Diovan 80/12.5 F.C. Tab             安全量 : 523 ,基準量 : 1047
20240816-08:30:29 - (565)   更新安全基準量 (50064)Macepim Inj 1gm(Cefepime)              安全量 : 15 ,基準量 : 31
20240816-08:30:29 - (566)   更新安全基準量 (07329)25mg DipyriDAMOLE Tab "Standard"       安全量 : 1313 ,基準量 : 2626
20240816-08:30:29 - (567)   更新安全基準量 (08447)100mg Vimpat Tab(Lacosamide)           安全量 : 38 ,基準量 : 77
20240816-08:30:29 - (568)   更新安全基準量 (21136)4mg Singulair Tab(Montelukast)         安全量 : 330 ,基準量 : 661
20240816-08:30:29 - (569)   更新安全基準量 (07602)SEVIKAR HCT tab 40/5/12.5mg            安全量 : 130 ,基準量 : 261
20240816-08:30:29 - (570)   更新安全基準量 (20072)AZOPT Eye Drop Susp 1% 5ml             安全量 : 8 ,基準量 : 17
20240816-08:30:29 - (571)   更新安全基準量 (03628)Clincin Inj 300mg/2ml                  安全量 : 80 ,基準量 : 160
20240816-08:30:29 - (572)   更新安全基準量 (20312)Salic Oint 2.5%(Salicylic Acid)        安全量 : 35 ,基準量 : 70
20240816-08:30:29 - (573)   更新安全基準量 (07510)Labtal Tab 200mg(Labetalol)            安全量 : 791 ,基準量 : 1582
20240816-08:30:29 - (574)   更新安全基準量 (17043)10gm Lidiprine Cream 5%                安全量 : 16 ,基準量 : 33
20240816-08:30:29 - (575)   更新安全基準量 (20146)Trisonin Nasal Spray 120dose           安全量 : 14 ,基準量 : 29
20240816-08:30:29 - (576)   更新安全基準量 (05110)Buscopan Inj 20mg/ml                   安全量 : 133 ,基準量 : 266
20240816-08:30:29 - (577)   更新安全基準量 (20051)TRUSOPT Oph Sol 2% 5ml                 安全量 : 9 ,基準量 : 19
20240816-08:30:29 - (578)   更新安全基準量 (05138)Oxbu E.R. Tab 5mg(Oxybutynin)          安全量 : 326 ,基準量 : 652
20240816-08:30:29 - (579)   更新安全基準量 (21201)Alendronate Sandoz Tab 70mg            安全量 : 20 ,基準量 : 40
20240816-08:30:29 - (580)   更新安全基準量 (07076)Amoten F.C.Tab 5/80mg                  安全量 : 368 ,基準量 : 737
20240816-08:30:29 - (581)   更新安全基準量 (03309)Cephalexin Susp 1.5gm/60ml             安全量 : 14 ,基準量 : 28
20240816-08:30:29 - (582)   更新安全基準量 (08717)Tofranil Tab 10mg (Imipramine)         安全量 : 1102 ,基準量 : 2204
20240816-08:30:29 - (583)   更新安全基準量 (20368)Shielin Powder 10gm/bot                安全量 : 40 ,基準量 : 81
20240816-08:30:29 - (584)   更新安全基準量 (08740)Megazon PR Tab 50mg(Quetiapine)        安全量 : 144 ,基準量 : 288
20240816-08:30:29 - (585)   更新安全基準量 (11207)60ml Lactul Syrup(Lactulose)           安全量 : 78 ,基準量 : 157
20240816-08:30:29 - (586)   更新安全基準量 (13454)Promeran Inj 7.68mg/2ml                安全量 : 178 ,基準量 : 357
20240816-08:30:29 - (587)   更新安全基準量 (07286)Losartan F.C. Tab 50mg "CYH"           安全量 : 1111 ,基準量 : 2223
20240816-08:30:29 - (588)   更新安全基準量 (05402)Chlorzoxazone Tab 250mg                安全量 : 1028 ,基準量 : 2056
20240816-08:30:29 - (588)   更新安全基準量 (21375)Staquis Oint 2% 30gm_Crisaborole       安全量 : 1 ,基準量 : 2
20240816-08:30:29 - (589)   更新安全基準量 (16141)Evista Tab 60mg(Raloxifene)            安全量 : 97 ,基準量 : 195
20240816-08:30:29 - (590)   更新安全基準量 (08386)Wellbutrin XL 150mg(Bupropion)         安全量 : 217 ,基準量 : 434
20240816-08:30:29 - (591)   更新安全基準量 (08761)4mg Rexulti Tab(Brexpiprazole)         安全量 : 25 ,基準量 : 50
20240816-08:30:29 - (592)   更新安全基準量 (03244)Flucon Cap 150mg(Fluconazole)          安全量 : 53 ,基準量 : 106
20240816-08:30:29 - (593)   更新安全基準量 (13479)Takepron Inj 30mg(Lansoprazole)        安全量 : 16 ,基準量 : 33
20240816-08:30:29 - (594)   更新安全基準量 (20459)Ankorme Cream 1% 15gm                  安全量 : 37 ,基準量 : 75
20240816-08:30:29 - (595)   更新安全基準量 (05273)Epinephrine Inj 1mg/ml "VPP"           安全量 : 246 ,基準量 : 492
20240816-08:30:29 - (596)   更新安全基準量 (09070)Acetamol Inj 1gm(Propacetamol)         安全量 : 12 ,基準量 : 25
20240816-08:30:29 - (597)   更新安全基準量 (08701)Zyprexa Inj 10mg(Olanzapine)           安全量 : 4 ,基準量 : 8
20240816-08:30:29 - (598)   更新安全基準量 (05142)Nolidin Tab                            安全量 : 808 ,基準量 : 1616
20240816-08:30:29 - (599)   更新安全基準量 (03226)Exelderm Sol 10ml(Sulconazole)         安全量 : 33 ,基準量 : 67
20240816-08:30:29 - (600)   更新安全基準量 (09080)Comfflam Anti-inflammatory Spray       安全量 : 9 ,基準量 : 18
20240816-08:30:29 - (600)   更新安全基準量 (21282)Actemra For SC 162mg_Tocilizumab       安全量 : 1 ,基準量 : 1
20240816-08:30:29 - (601)   更新安全基準量 (20638)FOXone Eye Drop 0.1% 5ml               安全量 : 171 ,基準量 : 342
20240816-08:30:29 - (602)   更新安全基準量 (07094)Amvlo Tab 5/160mg                      安全量 : 439 ,基準量 : 878
20240816-08:30:29 - (603)   更新安全基準量 (05426)Carisoma Tab 250mg(Carisoprodol)       安全量 : 1134 ,基準量 : 2269
20240816-08:30:29 - (604)   更新安全基準量 (07075)120mg Nakasser SR Cap(Diltiazem)       安全量 : 328 ,基準量 : 656
20240816-08:30:29 - (605)   更新安全基準量 (11501)250mg Acetazolamide Tab                安全量 : 1236 ,基準量 : 2473
20240816-08:30:29 - (606)   更新安全基準量 (20323)Ichderm Cream 5% 8g(Doxepin HCl)       安全量 : 43 ,基準量 : 86
20240816-08:30:29 - (607)   更新安全基準量 (07034)Primacor Inj 10mg/10ml                 安全量 : 4 ,基準量 : 8
20240816-08:30:29 - (608)   更新安全基準量 (03728)AKuriT-4 Tab 150/75/275/400            安全量 : 114 ,基準量 : 228
20240816-08:30:29 - (609)   更新安全基準量 (11157)Gelofusine Inj 500ml                   安全量 : 9 ,基準量 : 18
20240816-08:30:29 - (610)   更新安全基準量 (21059)125mg Madopar HBS Cap                  安全量 : 327 ,基準量 : 654
20240816-08:30:29 - (611)   更新安全基準量 (12083)Bisolvon (R) Sol 50ml 2mg/ml           安全量 : 35 ,基準量 : 70
20240816-08:30:29 - (611)   更新安全基準量 (21080)Orlistat Cap 120mg 42#/Box             安全量 : 1 ,基準量 : 2
20240816-08:30:29 - (612)   更新安全基準量 (03801)Bacide Tab(SMZ 400mg/TM 80mg)          安全量 : 811 ,基準量 : 1623
20240816-08:30:29 - (613)   更新安全基準量 (20425)Posuline Supp                          安全量 : 311 ,基準量 : 622
20240816-08:30:29 - (614)   更新安全基準量 (09042)Lefenine Tab 100mg(Flurbiprofen)       安全量 : 852 ,基準量 : 1705
20240816-08:30:29 - (615)   更新安全基準量 (11429)25mg Epnone Tab(Eplerenone)            安全量 : 135 ,基準量 : 270
20240816-08:30:30 - (616)   更新安全基準量 (21094)Glucosamine Cap 250mg(Kudona)          安全量 : 1402 ,基準量 : 2805
20240816-08:30:30 - (617)   更新安全基準量 (07338)Gincare Tab 9.6mg(Ginkgo)              安全量 : 1401 ,基準量 : 2803
20240816-08:30:30 - (618)   更新安全基準量 (08355)Trazodone HCl Tab 50mg(Mesyrel)        安全量 : 1037 ,基準量 : 2075
20240816-08:30:30 - (619)   更新安全基準量 (12079)Carstin Syrup 20mg/ml 120ml            安全量 : 86 ,基準量 : 173
20240816-08:30:30 - (620)   更新安全基準量 (05032)Antilon Tab 60mg(Pyridostigmine)       安全量 : 352 ,基準量 : 704
20240816-08:30:30 - (621)   更新安全基準量 (09010)Ketoprofen Inj 50mg/2ml                安全量 : 137 ,基準量 : 275
20240816-08:30:30 - (622)   更新安全基準量 (05011)Exelon Cap 4.5mg(Rivastigmine)         安全量 : 59 ,基準量 : 118
20240816-08:30:30 - (623)   更新安全基準量 (16155)14gm PREMARIN Vaginal Cream            安全量 : 6 ,基準量 : 13
20240816-08:30:30 - (624)   更新安全基準量 (18250)M-M-R II Live Virus Vaccine            安全量 : 4 ,基準量 : 9
20240816-08:30:30 - (625)   更新安全基準量 (07041)5mg Nifedipine Cap(Atanaal)            安全量 : 725 ,基準量 : 1450
20240816-08:30:30 - (626)   更新安全基準量 (07030)Adenocor Inj 6mg/2ml(Adenosine)        安全量 : 11 ,基準量 : 22
20240816-08:30:30 - (627)   更新安全基準量 (03243)Flucon Inj 200mg/100ml                 安全量 : 10 ,基準量 : 20
20240816-08:30:30 - (628)   更新安全基準量 (20089)Tears Naturale Eye Drop 15ml           安全量 : 10 ,基準量 : 20
20240816-08:30:30 - (629)   更新安全基準量 (16147)Diane-35 S.C. Tab 21#/box              安全量 : 11 ,基準量 : 23
20240816-08:30:30 - (630)   更新安全基準量 (20086)Duotrav Eye Drop 2.5ml                 安全量 : 3 ,基準量 : 6
20240816-08:30:30 - (631)   更新安全基準量 (08710)100mg Utapine (Quetiapine)             安全量 : 312 ,基準量 : 624
20240816-08:30:30 - (632)   更新安全基準量 (13485)Vocinti Tab 20mg(Vonoprazan)           安全量 : 23 ,基準量 : 46
20240816-08:30:30 - (633)   更新安全基準量 (07137)Linicor F.C.T. 500/20mg                安全量 : 211 ,基準量 : 422
20240816-08:30:30 - (634)   更新安全基準量 (07082)8mg Coniel Tab(Benidipine)             安全量 : 251 ,基準量 : 502
20240816-08:30:30 - (635)   更新安全基準量 (20374)Sulfasil Cream 1% 50gm                 安全量 : 32 ,基準量 : 65
20240816-08:30:30 - (636)   更新安全基準量 (07077)Unisia Tab 8mg/5mg                     安全量 : 256 ,基準量 : 513
20240816-08:30:30 - (637)   更新安全基準量 (20377)Smile Orabase  0.1% 5gm                安全量 : 66 ,基準量 : 132
20240816-08:30:30 - (638)   更新安全基準量 (03720)Rina Cap(RIF 300mg + INH 150mg)        安全量 : 150 ,基準量 : 301
20240816-08:30:30 - (639)   更新安全基準量 (03223)Icomein Cap 100mg(Itraconazole)        安全量 : 109 ,基準量 : 218
20240816-08:30:30 - (640)   更新安全基準量 (21305)Pharnomide Tab 10mg(Leflunomide)       安全量 : 89 ,基準量 : 178
20240816-08:30:30 - (641)   更新安全基準量 (07044)4mg Lesyn F.C. Tab (Lacidipine)        安全量 : 372 ,基準量 : 744
20240816-08:30:30 - (642)   更新安全基準量 (11196)Bio-Cal Plus Chewable Tab              安全量 : 159 ,基準量 : 319
20240816-08:30:30 - (643)   更新安全基準量 (03511)Doxymycin Cap 100mg(Doxycycline)       安全量 : 686 ,基準量 : 1373
20240816-08:30:30 - (644)   更新安全基準量 (16002)Dexamethasone Inj 5mg/ml               安全量 : 113 ,基準量 : 226
20240816-08:30:30 - (645)   更新安全基準量 (02037)Cypromin Sol 120ml 0.4mg/ml            安全量 : 76 ,基準量 : 152
20240816-08:30:30 - (646)   更新安全基準量 (21137)Ketotifen Syrup 60ml 0.2mg/ml          安全量 : 38 ,基準量 : 76
20240816-08:30:30 - (647)   更新安全基準量 (21191)2mg ReQuip PD PR Tab(Ropinirole)       安全量 : 118 ,基準量 : 236
20240816-08:30:30 - (648)   更新安全基準量 (07343)40mg Coxine SR Tab                     安全量 : 510 ,基準量 : 1020
20240816-08:30:30 - (649)   更新安全基準量 (08391)75mg Valosine SR CAP                   安全量 : 236 ,基準量 : 473
20240816-08:30:30 - (650)   更新安全基準量 (03341)Unifradine Cap 250mg(Cephradine)       安全量 : 804 ,基準量 : 1608
20240816-08:30:30 - (651)   更新安全基準量 (20083)Mikelan LA Oph Sol 2%(Carteolol)       安全量 : 8 ,基準量 : 16
20240816-08:30:30 - (652)   更新安全基準量 (21131)Dostinex Tab 0.5mg(Cabergoline)        安全量 : 11 ,基準量 : 22
20240816-08:30:30 - (653)   更新安全基準量 (07504)25mg Syntrend Tab(Carvedilol)          安全量 : 531 ,基準量 : 1063
20240816-08:30:30 - (654)   更新安全基準量 (20648)Systane Hydration Eye Drop 10ml        安全量 : 4 ,基準量 : 8
20240816-08:30:30 - (655)   更新安全基準量 (05116)Trihexyphenidyl HCl Tab 2mg            安全量 : 1048 ,基準量 : 2097
20240816-08:30:30 - (656)   更新安全基準量 (09035)Ascotyl E.M. Cap 100mg(Aspirin)        安全量 : 1887 ,基準量 : 3775
20240816-08:30:30 - (657)   更新安全基準量 (07346)Giko Sol 30ml(Ginkgo)                  安全量 : 7 ,基準量 : 15
20240816-08:30:30 - (658)   更新安全基準量 (20053)Rinderon-A Eye Drop 0.1% 5ml           安全量 : 48 ,基準量 : 97
20240816-08:30:30 - (659)   更新安全基準量 (08772)Mocalm Tab 0.5/10mg                    安全量 : 660 ,基準量 : 1321
20240816-08:30:30 - (660)   更新安全基準量 (12081)Mubroxol Tab 30mg (Ambroxol)           安全量 : 1714 ,基準量 : 3429
20240816-08:30:30 - (661)   更新安全基準量 (09099)Etor Tab 60mg(Etoricoxib)              安全量 : 677 ,基準量 : 1355
20240816-08:30:30 - (662)   更新安全基準量 (20152)Ofloxin Otic 0.3% 5ml(Ofloxacin)       安全量 : 39 ,基準量 : 78
20240816-08:30:30 - (663)   更新安全基準量 (03454)Piperacillin Inj 2gm"CYH"              安全量 : 46 ,基準量 : 92
20240816-08:30:30 - (664)   更新安全基準量 (07085)U-sodin Inj 5mg/2ml(Verapamil)         安全量 : 8 ,基準量 : 17
20240816-08:30:30 - (665)   更新安全基準量 (18217)Engerix-B Inj 20mcg/ml(SELF-PAY)       安全量 : 4 ,基準量 : 9
20240816-08:30:30 - (665)   更新安全基準量 (20637)Ikervis Eye Emulsion 0.1% 30's         安全量 : 1 ,基準量 : 2
20240816-08:30:30 - (666)   更新安全基準量 (05314)Lafuzo XL Tab 10mg(Alfuzosin)          安全量 : 352 ,基準量 : 705
20240816-08:30:30 - (667)   更新安全基準量 (08413)25mg Topamax Tab(Topiramate)           安全量 : 310 ,基準量 : 620
20240816-08:30:30 - (668)   更新安全基準量 (21389)Miyaphargen Tab                        安全量 : 82 ,基準量 : 165
20240816-08:30:30 - (669)   更新安全基準量 (03509)Mero Cap 100mg(Minocycline)            安全量 : 213 ,基準量 : 427
20240816-08:30:30 - (670)   更新安全基準量 (08409)Depakine Sol 40ml_Sanofi               安全量 : 11 ,基準量 : 23
20240816-08:30:30 - (671)   更新安全基準量 (03725)AKuriT-3 Tab 150/75/275mg              安全量 : 183 ,基準量 : 366
20240816-08:30:30 - (672)   更新安全基準量 (21306)5mg Anxokast Tab(Montelukast)          安全量 : 240 ,基準量 : 481
20240816-08:30:30 - (673)   更新安全基準量 (09031)Ketorolac Inj 30mg/ml (Keto)           安全量 : 177 ,基準量 : 355
20240816-08:30:30 - (674)   更新安全基準量 (20140)Azetin Nasal Spray 120dose             安全量 : 18 ,基準量 : 37
20240816-08:30:30 - (675)   更新安全基準量 (17048)Lidocaine Patch 5%(Lidocaine)          安全量 : 61 ,基準量 : 122
20240816-08:30:30 - (676)   更新安全基準量 (05152)Vebacin Tab 5mg(Solifenacin)           安全量 : 422 ,基準量 : 845
20240816-08:30:30 - (677)   更新安全基準量 (20305)Nerisone Fatty Oint 0.1% 10gm          安全量 : 31 ,基準量 : 62
20240816-08:30:30 - (678)   更新安全基準量 (06112)100ug Lenograstim Inj(Granocyte)       安全量 : 2 ,基準量 : 4
20240816-08:30:30 - (679)   更新安全基準量 (08379)200mg Utapine Tab (Quetiapine)         安全量 : 192 ,基準量 : 384
20240816-08:30:30 - (680)   更新安全基準量 (02050)Benda Tab 4mg(Chlorpheniramine)        安全量 : 6547 ,基準量 : 13094
20240816-08:30:30 - (681)   更新安全基準量 (08420)Trileptal F.C. Tab 300mg               安全量 : 251 ,基準量 : 502
20240816-08:30:30 - (682)   更新安全基準量 (11015)Sodium Bicarbonate Tab 300mg           安全量 : 849 ,基準量 : 1699
20240816-08:30:30 - (683)   更新安全基準量 (20318)ULEX Cream 10% 10gm                    安全量 : 91 ,基準量 : 182
20240816-08:30:30 - (684)   更新安全基準量 (16357)Onglyza Tab 5mg(Saxagliptin)           安全量 : 78 ,基準量 : 157
20240816-08:30:30 - (685)   更新安全基準量 (06224)Clexane Inj 6000anti-Xa IU/0.6ml       安全量 : 9 ,基準量 : 19
20240816-08:30:30 - (686)   更新安全基準量 (16312)Actrapid HM Inj 100 IU/ml 10ml         安全量 : 4 ,基準量 : 9
20240816-08:30:30 - (687)   更新安全基準量 (03729)Epbutol Tab 400mg(Ethambutol)          安全量 : 284 ,基準量 : 569
20240816-08:30:30 - (688)   更新安全基準量 (13223)25000 Creon Cap (Pancreatin)           安全量 : 195 ,基準量 : 391
20240816-08:30:30 - (689)   更新安全基準量 (07036)Zanidip Tab 10mg(Lercanidipine)        安全量 : 340 ,基準量 : 681
20240816-08:30:30 - (690)   更新安全基準量 (03227)Nystatin Cap 500000U"Yung Shin"        安全量 : 691 ,基準量 : 1383
20240816-08:30:30 - (691)   更新安全基準量 (20132)Liq. Paraffin Ear/Nose Drop 20ml       安全量 : 38 ,基準量 : 76
20240816-08:30:30 - (692)   更新安全基準量 (02044)Fexofenadine Tab 60mg"CYH"             安全量 : 758 ,基準量 : 1517
20240816-08:30:30 - (693)   更新安全基準量 (20649)Eybelis Oph Sol 0.002% 2.5ml           安全量 : 2 ,基準量 : 5
20240816-08:30:30 - (694)   更新安全基準量 (11027)Sod.Bicarbonate 7% 20ml "TAIYU"        安全量 : 210 ,基準量 : 420
20240816-08:30:30 - (695)   更新安全基準量 (07283)Micardis Plus Tab                      安全量 : 164 ,基準量 : 328
20240816-08:30:30 - (696)   更新安全基準量 (07347)60mg Coxine CR Tab                     安全量 : 493 ,基準量 : 986
20240816-08:30:30 - (697)   更新安全基準量 (03116)Aminfec Inj 250mg/2ml(Amikacin)        安全量 : 48 ,基準量 : 97
20240816-08:30:30 - (698)   更新安全基準量 (20448)Lomexin Vag Cap 200mg                  安全量 : 30 ,基準量 : 60
20240816-08:30:30 - (699)   更新安全基準量 (21006)Colchicine Tab 0.5mg"SYNMOSA"          安全量 : 2539 ,基準量 : 5079
20240816-08:30:30 - (700)   更新安全基準量 (07341)Angidil Inj 10mg/10ml                  安全量 : 10 ,基準量 : 21
20240816-08:30:30 - (701)   更新安全基準量 (20126)Otozambon Ear Drop 8ml                 安全量 : 10 ,基準量 : 21
20240816-08:30:31 - (702)   更新安全基準量 (13335)Molax Oral Saline 45ml                 安全量 : 7 ,基準量 : 14
20240816-08:30:31 - (703)   更新安全基準量 (13481)Esocomfort Tab 40mg_Esomeprazole       安全量 : 258 ,基準量 : 517
20240816-08:30:31 - (704)   更新安全基準量 (20460)Fluticosone Cream "S.C." 15gm          安全量 : 17 ,基準量 : 35
20240816-08:30:31 - (705)   更新安全基準量 (20642)TAFLOTAN-S Oph UnitDose 30s/Box        安全量 : 2 ,基準量 : 5
20240816-08:30:31 - (706)   更新安全基準量 (06300)Uwarin Tab 5mg (Warfarin)              安全量 : 251 ,基準量 : 502
20240816-08:30:31 - (707)   更新安全基準量 (16023)Cortisone Tab 25mg "Pine Lawer"        安全量 : 497 ,基準量 : 994
20240816-08:30:31 - (708)   更新安全基準量 (03667)Dermalean Gel 1% 10g_Clindamycin       安全量 : 93 ,基準量 : 187
20240816-08:30:31 - (709)   更新安全基準量 (09205)Voren EM Cap 50mg                      安全量 : 943 ,基準量 : 1887
20240816-08:30:31 - (710)   更新安全基準量 (13484)Phazin-P Tab                           安全量 : 99 ,基準量 : 199
20240816-08:30:31 - (711)   更新安全基準量 (08711)Mirtapine OD Tab 30mg(Mirtazapin       安全量 : 236 ,基準量 : 472
20240816-08:30:31 - (712)   更新安全基準量 (03323)Loforan Inj 1gm(Cefotaxime Sod.)       安全量 : 17 ,基準量 : 35
20240816-08:30:31 - (713)   更新安全基準量 (08784)Lexinping cap 30mg                     安全量 : 117 ,基準量 : 234
20240816-08:30:31 - (714)   更新安全基準量 (16164)Progeston Depot IM 125mg/ml            安全量 : 3 ,基準量 : 6
20240816-08:30:31 - (715)   更新安全基準量 (07070)MeLeTIN Cap 100mg (Mexiletine)         安全量 : 335 ,基準量 : 671
20240816-08:30:31 - (716)   更新安全基準量 (20258)Zinc Oxide Oint 20% 1oz(28.4gm)        安全量 : 22 ,基準量 : 44
20240816-08:30:31 - (717)   更新安全基準量 (08715)Epram Tab 10mg(Escitalopram)           安全量 : 333 ,基準量 : 667
20240816-08:30:31 - (718)   更新安全基準量 (08318)Imipramine HCl Tab 25mg                安全量 : 744 ,基準量 : 1488
20240816-08:30:31 - (719)   更新安全基準量 (08322)NoVamin Inj 5mg/ml                     安全量 : 62 ,基準量 : 125
20240816-08:30:31 - (720)   更新安全基準量 (11189)Calowlin Tab 667mg(Cal. Acetate)       安全量 : 1636 ,基準量 : 3273
20240816-08:30:31 - (721)   更新安全基準量 (21257)Viagra OD Tab 50mg (Sildenafil)        安全量 : 2 ,基準量 : 5
20240816-08:30:31 - (722)   更新安全基準量 (08782)Novamin tab 5mg                        安全量 : 912 ,基準量 : 1825
