20240821-21:33:26 - ---------------------------------------------------------------------------
20240821-21:33:27 - 取得急診消耗帳,(2024/05/23 21:33:25-2024/08/21 21:33:25)共<12049>筆
20240821-21:33:44 - (522)   更新安全基準量 (08619)Emgality Inj 120mg(Galcanezumab)       安全量 : 1 ,基準量 : 1
20240821-21:33:44 - (523)   更新安全基準量 (08770)Abik OD Tab 10mg (Aripiprazole)        安全量 : 25 ,基準量 : 50
20240821-21:33:44 - (524)   更新安全基準量 (03668)Zirocin Tab 250mg(Azithromycin)        安全量 : 51 ,基準量 : 103
20240821-21:33:44 - (525)   更新安全基準量 (20408)Esarin Gel 20gm                        安全量 : 8 ,基準量 : 17
20240821-21:33:44 - (526)   更新安全基準量 (16342)Anxotos Tab 30mg(Pioglitazone)         安全量 : 141 ,基準量 : 283
20240821-21:33:44 - (527)   更新安全基準量 (02043)Chlorpheniramine Inj 5mg/ml"S.T"       安全量 : 102 ,基準量 : 204
20240821-21:33:44 - (528)   更新安全基準量 (11169)All-Right Calcium Susp 180ml           安全量 : 8 ,基準量 : 16
20240821-21:33:45 - (529)   更新安全基準量 (08605)Witgen Tab 10mg(Memantine HCl)         安全量 : 104 ,基準量 : 208
20240821-21:33:45 - (530)   更新安全基準量 (13451)Otril Inj 3mg/3ml(Granisetron)         安全量 : 3 ,基準量 : 7
20240821-21:33:45 - (531)   更新安全基準量 (08534)Lendormin Tab 0.25mg(Brotizolam)       安全量 : 186 ,基準量 : 373
20240821-21:33:45 - (532)   更新安全基準量 (07136)40mg Atorva FC Tab(Atorvastatin)       安全量 : 60 ,基準量 : 120
20240821-21:33:45 - (533)   更新安全基準量 (05130)Mebever Tab 135mg(Mebeverine)          安全量 : 460 ,基準量 : 920
20240821-21:33:45 - (534)   更新安全基準量 (20421)Sinpharderm A.D.E. Cream 30gm          安全量 : 15 ,基準量 : 30
20240821-21:33:45 - (535)   更新安全基準量 (08440)Gapatin Cap 300mg(Gabapentin)          安全量 : 134 ,基準量 : 269
20240821-21:33:45 - (536)   更新安全基準量 (20629)IZBA Eye Drop 0.003% 2.5ml             安全量 : 1 ,基準量 : 3
20240821-21:33:45 - (537)   更新安全基準量 (08755)3mg Pardone ER Tab (Paliperidone       安全量 : 16 ,基準量 : 33
20240821-21:33:45 - (538)   更新安全基準量 (08429)Depavent Inj 400mg/4ml                 安全量 : 3 ,基準量 : 6
20240821-21:33:45 - (539)   更新安全基準量 (20441)Flucortone Oint 10gm                   安全量 : 18 ,基準量 : 36
20240821-21:33:45 - (540)   更新安全基準量 (05025)10 Exelon Patch                        安全量 : 10 ,基準量 : 21
20240821-21:33:45 - (541)   更新安全基準量 (20153)Perioxidin Bioadhesive Gel 50ml        安全量 : 1 ,基準量 : 1
20240821-21:33:45 - (542)   更新安全基準量 (08005)20mg Ritalin LA Cap                    安全量 : 23 ,基準量 : 46
20240821-21:33:45 - (543)   更新安全基準量 (20628)Kary Uni Oph Susp(Pirenoxine)          安全量 : 18 ,基準量 : 36
20240821-21:33:45 - (544)   更新安全基準量 (07034)Primacor Inj 10mg/10ml                 安全量 : 1 ,基準量 : 3
20240821-21:33:45 - (545)   更新安全基準量 (08387)Lote E.C. Tab 100mg(Fluvoxamine)       安全量 : 42 ,基準量 : 85
20240821-21:33:45 - (546)   更新安全基準量 (06140)Foliromin Tab 50mg                     安全量 : 257 ,基準量 : 515
20240821-21:33:45 - (547)   更新安全基準量 (50051)Superocin Tab 500mg                    安全量 : 148 ,基準量 : 296
20240821-21:33:45 - (548)   更新安全基準量 (06243)Agglutex Inj 25000u/5ml(Heparin)       安全量 : 5 ,基準量 : 11
20240821-21:33:45 - (549)   更新安全基準量 (05246)Besmate UDV IH Sol 2.5ml               安全量 : 72 ,基準量 : 145
20240821-21:33:45 - (550)   更新安全基準量 (07331)IsoBIDE Tab 10mg                       安全量 : 428 ,基準量 : 857
20240821-21:33:45 - (551)   更新安全基準量 (11029)Kuzem Powder 15gm/pkg                  安全量 : 26 ,基準量 : 52
20240821-21:33:45 - (552)   更新安全基準量 (05122)Pipoxolan HCl Tab 10mg                 安全量 : 210 ,基準量 : 421
20240821-21:33:45 - (553)   更新安全基準量 (09047)ACEO Cap Retard 90mg(Acemetacin)       安全量 : 284 ,基準量 : 568
20240821-21:33:45 - (554)   更新安全基準量 (07235)8mg Blopress Tab(Candesartan)          安全量 : 144 ,基準量 : 288
20240821-21:33:45 - (555)   更新安全基準量 (16148)Apano Tab 200mg(Mifepristone)          安全量 : 1 ,基準量 : 2
20240821-21:33:45 - (556)   更新安全基準量 (20443)You Care Cream 5% 250mg/pkg            安全量 : 2 ,基準量 : 4
20240821-21:33:45 - (557)   更新安全基準量 (08558)Rozerem Tab 8mg(Ramelteon)             安全量 : 16 ,基準量 : 33
20240821-21:33:45 - (558)   更新安全基準量 (07156)160mg Fenolip-U Tab(Fenofibrate)       安全量 : 209 ,基準量 : 419
20240821-21:33:45 - (559)   更新安全基準量 (20435)30ml Easy Acne Sol 1%                  安全量 : 6 ,基準量 : 13
20240821-21:33:45 - (559)   更新安全基準量 (21375)Staquis Oint 2% 30gm_Crisaborole       安全量 : 1 ,基準量 : 1
20240821-21:33:45 - (560)   更新安全基準量 (16336)C.T.L. XR Tab 500mg(Metformin)         安全量 : 870 ,基準量 : 1740
20240821-21:33:45 - (561)   更新安全基準量 (20066)DURATEARS Sterile Oph Oint 3.5gm       安全量 : 9 ,基準量 : 18
20240821-21:33:45 - (562)   更新安全基準量 (03610)Erythromycin Estolate Cap 250mg        安全量 : 315 ,基準量 : 630
20240821-21:33:45 - (563)   更新安全基準量 (07112)200mg Fenolip Cap (Fenofibrate)        安全量 : 223 ,基準量 : 447
20240821-21:33:45 - (564)   更新安全基準量 (08424)Dipachro SR FC Tab 500mg               安全量 : 127 ,基準量 : 254
20240821-21:33:45 - (565)   更新安全基準量 (13301)Bisacodyl E.C. Tab 5mg                 安全量 : 423 ,基準量 : 847
20240821-21:33:45 - (566)   更新安全基準量 (07516)Adapine SR Tab 30mg(Nifedipine)        安全量 : 219 ,基準量 : 438
20240821-21:33:45 - (567)   更新安全基準量 (03628)Clincin Inj 300mg/2ml                  安全量 : 23 ,基準量 : 47
20240821-21:33:45 - (568)   更新安全基準量 (16181)Sustanon inj 1ml (testosterone)        安全量 : 2 ,基準量 : 4
20240821-21:33:45 - (569)   更新安全基準量 (02047)Labixten Tab 20mg(Bilastine)           安全量 : 44 ,基準量 : 88
20240821-21:33:45 - (570)   更新安全基準量 (20650)Ementin Oph Sol 0.05% 5ml              安全量 : 12 ,基準量 : 24
20240821-21:33:45 - (570)   更新安全基準量 (21391)Idacio Inj 40mg(Adalimumab)            安全量 : 1 ,基準量 : 1
20240821-21:33:45 - (571)   更新安全基準量 (05244)Berotec N MDI 100mcg/puff              安全量 : 3 ,基準量 : 7
20240821-21:33:45 - (572)   更新安全基準量 (08408)2mg Rivotril Tab(Clonazepam)           安全量 : 320 ,基準量 : 641
20240821-21:33:45 - (573)   更新安全基準量 (03744)300mg Rifampicin Cap"Kojar"            安全量 : 94 ,基準量 : 189
20240821-21:33:45 - (574)   更新安全基準量 (07329)25mg DipyriDAMOLE Tab "Standard"       安全量 : 361 ,基準量 : 723
20240821-21:33:45 - (575)   更新安全基準量 (13405)Primperan Inj 10mg/2ml                 安全量 : 46 ,基準量 : 93
20240821-21:33:45 - (576)   更新安全基準量 (09035)Ascotyl E.M. Cap 100mg(Aspirin)        安全量 : 739 ,基準量 : 1478
20240821-21:33:45 - (577)   更新安全基準量 (06127)Fe-Back Inj 100mg/5ml ( 2% )           安全量 : 8 ,基準量 : 17
20240821-21:33:45 - (578)   更新安全基準量 (21136)4mg Singulair Tab(Montelukast)         安全量 : 90 ,基準量 : 181
20240821-21:33:45 - (579)   更新安全基準量 (21400)Dathione Lyophilized Inj 500mg         安全量 : 1 ,基準量 : 3
20240821-21:33:45 - (580)   更新安全基準量 (05316)Elistin Tab 1.5mg                      安全量 : 624 ,基準量 : 1249
20240821-21:33:45 - (581)   更新安全基準量 (20072)AZOPT Eye Drop Susp 1% 5ml             安全量 : 2 ,基準量 : 4
20240821-21:33:45 - (582)   更新安全基準量 (07332)20mg Coxine Tab                        安全量 : 297 ,基準量 : 594
20240821-21:33:45 - (583)   更新安全基準量 (03243)Flucon Inj 200mg/100ml                 安全量 : 3 ,基準量 : 6
20240821-21:33:45 - (584)   更新安全基準量 (08406)200mg Depakine EC Tab                  安全量 : 209 ,基準量 : 418
20240821-21:33:45 - (585)   更新安全基準量 (07602)SEVIKAR HCT tab 40/5/12.5mg            安全量 : 35 ,基準量 : 71
20240821-21:33:45 - (586)   更新安全基準量 (03345)Cexime Cap 100 mg(Cefixime)            安全量 : 231 ,基準量 : 463
20240821-21:33:45 - (587)   更新安全基準量 (08740)Megazon PR Tab 50mg(Quetiapine)        安全量 : 41 ,基準量 : 82
20240821-21:33:45 - (588)   更新安全基準量 (08247)OxyNorm IR Cap 5mg(Oxycodone)          安全量 : 30 ,基準量 : 60
20240821-21:33:45 - (588)   更新安全基準量 (15009)Flumazenil Inj 0.5mg/5ml               安全量 : 1 ,基準量 : 1
20240821-21:33:45 - (589)   更新安全基準量 (06265)75mg Pradaxa Cap(Dabigatran)           安全量 : 28 ,基準量 : 56
20240821-21:33:45 - (590)   更新安全基準量 (20080)TEARS Naturale Eye Drop 32's/box       安全量 : 1 ,基準量 : 3
20240821-21:33:45 - (591)   更新安全基準量 (07059)Zedipine Inj 10mg/10ml                 安全量 : 6 ,基準量 : 13
20240821-21:33:45 - (592)   更新安全基準量 (13485)Vocinti Tab 20mg(Vonoprazan)           安全量 : 7 ,基準量 : 15
20240821-21:33:45 - (593)   更新安全基準量 (05145)Buscopan Tab 10mg                      安全量 : 428 ,基準量 : 856
20240821-21:33:45 - (594)   更新安全基準量 (17043)10gm Lidiprine Cream 5%                安全量 : 4 ,基準量 : 8
20240821-21:33:45 - (595)   更新安全基準量 (08447)100mg Vimpat Tab(Lacosamide)           安全量 : 10 ,基準量 : 20
20240821-21:33:45 - (596)   更新安全基準量 (03607)Clindamycin Cap 150mg "SYNMOSA"        安全量 : 333 ,基準量 : 667
20240821-21:33:45 - (597)   更新安全基準量 (20312)Salic Oint 2.5%(Salicylic Acid)        安全量 : 9 ,基準量 : 18
20240821-21:33:45 - (598)   更新安全基準量 (03244)Flucon Cap 150mg(Fluconazole)          安全量 : 14 ,基準量 : 29
20240821-21:33:45 - (599)   更新安全基準量 (08717)Tofranil Tab 10mg (Imipramine)         安全量 : 295 ,基準量 : 591
20240821-21:33:45 - (600)   更新安全基準量 (07076)Amoten F.C.Tab 5/80mg                  安全量 : 98 ,基準量 : 196
20240821-21:33:45 - (601)   更新安全基準量 (16705)3mg Rybelsus Tab 30's/box              安全量 : 3 ,基準量 : 6
20240821-21:33:45 - (602)   更新安全基準量 (13454)Promeran Inj 7.68mg/2ml                安全量 : 48 ,基準量 : 96
20240821-21:33:45 - (603)   更新安全基準量 (19059)2ml Vitamin B Complex Inj (AMP)        安全量 : 41 ,基準量 : 82
20240821-21:33:45 - (604)   更新安全基準量 (21201)Alendronate Sandoz Tab 70mg            安全量 : 5 ,基準量 : 10
20240821-21:33:45 - (605)   更新安全基準量 (20146)Trisonin Nasal Spray 120dose           安全量 : 3 ,基準量 : 7
20240821-21:33:45 - (606)   更新安全基準量 (11207)60ml Lactul Syrup(Lactulose)           安全量 : 20 ,基準量 : 41
20240821-21:33:45 - (607)   更新安全基準量 (21319)Cimidona Tab                           安全量 : 18 ,基準量 : 36
20240821-21:33:45 - (608)   更新安全基準量 (05110)Buscopan Inj 20mg/ml                   安全量 : 34 ,基準量 : 68
20240821-21:33:45 - (609)   更新安全基準量 (03309)Cephalexin Susp 1.5gm/60ml             安全量 : 3 ,基準量 : 7
20240821-21:33:45 - (610)   更新安全基準量 (07510)Labtal Tab 200mg(Labetalol)            安全量 : 201 ,基準量 : 402
20240821-21:33:45 - (611)   更新安全基準量 (05273)Epinephrine Inj 1mg/ml "VPP"           安全量 : 67 ,基準量 : 134
20240821-21:33:45 - (612)   更新安全基準量 (07251)Co-Diovan 80/12.5 F.C. Tab             安全量 : 127 ,基準量 : 255
20240821-21:33:45 - (613)   更新安全基準量 (03728)AKuriT-4 Tab 150/75/275/400            安全量 : 33 ,基準量 : 66
20240821-21:33:45 - (614)   更新安全基準量 (21059)125mg Madopar HBS Cap                  安全量 : 95 ,基準量 : 190
20240821-21:33:45 - (615)   更新安全基準量 (09096)Pinton SR Tab 400mg(Etodolac)          安全量 : 99 ,基準量 : 198
20240821-21:33:45 - (616)   更新安全基準量 (20051)TRUSOPT Oph Sol 2% 5ml                 安全量 : 2 ,基準量 : 5
20240821-21:33:45 - (617)   更新安全基準量 (08002)18mg Concerta E.R. Tab                 安全量 : 18 ,基準量 : 36
20240821-21:33:45 - (618)   更新安全基準量 (09080)Comfflam Anti-inflammatory Spray       安全量 : 2 ,基準量 : 5
20240821-21:33:45 - (619)   更新安全基準量 (05402)Chlorzoxazone Tab 250mg                安全量 : 267 ,基準量 : 535
20240821-21:33:45 - (620)   更新安全基準量 (20368)Shielin Powder 10gm/bot                安全量 : 10 ,基準量 : 20
20240821-21:33:45 - (621)   更新安全基準量 (08761)4mg Rexulti Tab(Brexpiprazole)         安全量 : 6 ,基準量 : 13
20240821-21:33:45 - (622)   更新安全基準量 (03226)Exelderm Sol 10ml(Sulconazole)         安全量 : 9 ,基準量 : 18
20240821-21:33:45 - (623)   更新安全基準量 (20459)Ankorme Cream 1% 15gm                  安全量 : 9 ,基準量 : 19
20240821-21:33:45 - (624)   更新安全基準量 (07286)Losartan F.C. Tab 50mg "CYH"           安全量 : 284 ,基準量 : 569
20240821-21:33:45 - (625)   更新安全基準量 (08386)Wellbutrin XL 150mg(Bupropion)         安全量 : 55 ,基準量 : 111
20240821-21:33:45 - (626)   更新安全基準量 (08236)Tramtor Cap 50mg(Tramadol)             安全量 : 304 ,基準量 : 608
20240821-21:33:45 - (626)   更新安全基準量 (21282)Actemra For SC 162mg_Tocilizumab       安全量 : 1 ,基準量 : 1
20240821-21:33:45 - (627)   更新安全基準量 (05138)Oxbu E.R. Tab 5mg(Oxybutynin)          安全量 : 78 ,基準量 : 156
20240821-21:33:45 - (628)   更新安全基準量 (07094)Amvlo Tab 5/160mg                      安全量 : 116 ,基準量 : 233
20240821-21:33:45 - (629)   更新安全基準量 (13479)Takepron Inj 30mg(Lansoprazole)        安全量 : 4 ,基準量 : 8
20240821-21:33:45 - (630)   更新安全基準量 (07346)Giko Sol 30ml(Ginkgo)                  安全量 : 2 ,基準量 : 5
20240821-21:33:46 - (631)   更新安全基準量 (11501)250mg Acetazolamide Tab                安全量 : 335 ,基準量 : 671
20240821-21:33:46 - (632)   更新安全基準量 (08565)Erispan-S Tab 0.25mg                   安全量 : 258 ,基準量 : 516
20240821-21:33:46 - (633)   更新安全基準量 (07075)120mg Nakasser SR Cap(Diltiazem)       安全量 : 87 ,基準量 : 175
20240821-21:33:46 - (634)   更新安全基準量 (09070)Acetamol Inj 1gm(Propacetamol)         安全量 : 3 ,基準量 : 6
20240821-21:33:46 - (635)   更新安全基準量 (20323)Ichderm Cream 5% 8g(Doxepin HCl)       安全量 : 11 ,基準量 : 23
20240821-21:33:46 - (636)   更新安全基準量 (16147)Diane-35 S.C. Tab 21#/box              安全量 : 3 ,基準量 : 6
20240821-21:33:46 - (637)   更新安全基準量 (20638)FOXone Eye Drop 0.1% 5ml               安全量 : 44 ,基準量 : 89
20240821-21:33:46 - (638)   更新安全基準量 (07082)8mg Coniel Tab(Benidipine)             安全量 : 72 ,基準量 : 145
20240821-21:33:46 - (639)   更新安全基準量 (08701)Zyprexa Inj 10mg(Olanzapine)           安全量 : 1 ,基準量 : 2
20240821-21:33:46 - (640)   更新安全基準量 (05142)Nolidin Tab                            安全量 : 204 ,基準量 : 409
20240821-21:33:46 - (641)   更新安全基準量 (12083)Bisolvon (R) Sol 50ml 2mg/ml           安全量 : 9 ,基準量 : 18
20240821-21:33:46 - (642)   更新安全基準量 (20425)Posuline Supp                          安全量 : 83 ,基準量 : 167
20240821-21:33:46 - (642)   更新安全基準量 (21080)Orlistat Cap 120mg 42#/Box             安全量 : 1 ,基準量 : 1
20240821-21:33:46 - (643)   更新安全基準量 (09010)Ketoprofen Inj 50mg/2ml                安全量 : 37 ,基準量 : 75
20240821-21:33:46 - (644)   更新安全基準量 (12079)Carstin Syrup 20mg/ml 120ml            安全量 : 23 ,基準量 : 46
20240821-21:33:46 - (645)   更新安全基準量 (05426)Carisoma Tab 250mg(Carisoprodol)       安全量 : 286 ,基準量 : 572
20240821-21:33:46 - (646)   更新安全基準量 (03801)Bacide Tab(SMZ 400mg/TM 80mg)          安全量 : 212 ,基準量 : 424
20240821-21:33:46 - (647)   更新安全基準量 (11429)25mg Epnone Tab(Eplerenone)            安全量 : 35 ,基準量 : 71
20240821-21:33:46 - (648)   更新安全基準量 (20648)Systane Hydration Eye Drop 10ml        安全量 : 1 ,基準量 : 2
20240821-21:33:46 - (649)   更新安全基準量 (21131)Dostinex Tab 0.5mg(Cabergoline)        安全量 : 3 ,基準量 : 6
20240821-21:33:46 - (650)   更新安全基準量 (16141)Evista Tab 60mg(Raloxifene)            安全量 : 22 ,基準量 : 45
20240821-21:33:46 - (651)   更新安全基準量 (07137)Linicor F.C.T. 500/20mg                安全量 : 57 ,基準量 : 115
20240821-21:33:46 - (652)   更新安全基準量 (07041)5mg Nifedipine Cap(Atanaal)            安全量 : 193 ,基準量 : 386
20240821-21:33:46 - (653)   更新安全基準量 (05011)Exelon Cap 4.5mg(Rivastigmine)         安全量 : 15 ,基準量 : 31
20240821-21:33:46 - (654)   更新安全基準量 (09042)Lefenine Tab 100mg(Flurbiprofen)       安全量 : 218 ,基準量 : 437
20240821-21:33:46 - (655)   更新安全基準量 (08355)Trazodone HCl Tab 50mg(Mesyrel)        安全量 : 268 ,基準量 : 536
20240821-21:33:46 - (656)   更新安全基準量 (18250)M-M-R II Live Virus Vaccine            安全量 : 1 ,基準量 : 2
20240821-21:33:46 - (657)   更新安全基準量 (20086)Duotrav Eye Drop 2.5ml                 安全量 : 1 ,基準量 : 1
20240821-21:33:46 - (658)   更新安全基準量 (07338)Gincare Tab 9.6mg(Ginkgo)              安全量 : 354 ,基準量 : 708
20240821-21:33:46 - (659)   更新安全基準量 (21191)2mg ReQuip PD PR Tab(Ropinirole)       安全量 : 33 ,基準量 : 66
20240821-21:33:46 - (660)   更新安全基準量 (20374)Sulfasil Cream 1% 50gm                 安全量 : 8 ,基準量 : 17
20240821-21:33:46 - (661)   更新安全基準量 (08710)100mg Utapine (Quetiapine)             安全量 : 80 ,基準量 : 161
20240821-21:33:46 - (662)   更新安全基準量 (21094)Glucosamine Cap 250mg(Kudona)          安全量 : 347 ,基準量 : 694
20240821-21:33:46 - (663)   更新安全基準量 (21305)Pharnomide Tab 10mg(Leflunomide)       安全量 : 24 ,基準量 : 48
20240821-21:33:46 - (664)   更新安全基準量 (20083)Mikelan LA Oph Sol 2%(Carteolol)       安全量 : 2 ,基準量 : 4
20240821-21:33:46 - (665)   更新安全基準量 (11157)Gelofusine Inj 500ml                   安全量 : 2 ,基準量 : 4
20240821-21:33:46 - (666)   更新安全基準量 (20377)Smile Orabase  0.1% 5gm                安全量 : 17 ,基準量 : 34
20240821-21:33:46 - (667)   更新安全基準量 (20089)Tears Naturale Eye Drop 15ml           安全量 : 2 ,基準量 : 5
20240821-21:33:46 - (668)   更新安全基準量 (05116)Trihexyphenidyl HCl Tab 2mg            安全量 : 294 ,基準量 : 589
20240821-21:33:46 - (669)   更新安全基準量 (05032)Antilon Tab 60mg(Pyridostigmine)       安全量 : 86 ,基準量 : 172
20240821-21:33:46 - (670)   更新安全基準量 (11196)Bio-Cal Plus Chewable Tab              安全量 : 42 ,基準量 : 84
20240821-21:33:46 - (671)   更新安全基準量 (08409)Depakine Sol 40ml_Sanofi               安全量 : 3 ,基準量 : 6
20240821-21:33:46 - (672)   更新安全基準量 (03223)Icomein Cap 100mg(Itraconazole)        安全量 : 28 ,基準量 : 56
20240821-21:33:46 - (673)   更新安全基準量 (02037)Cypromin Sol 120ml 0.4mg/ml            安全量 : 20 ,基準量 : 40
20240821-21:33:46 - (674)   更新安全基準量 (05314)Lafuzo XL Tab 10mg(Alfuzosin)          安全量 : 99 ,基準量 : 199
20240821-21:33:46 - (675)   更新安全基準量 (16155)14gm PREMARIN Vaginal Cream            安全量 : 1 ,基準量 : 3
20240821-21:33:46 - (676)   更新安全基準量 (03509)Mero Cap 100mg(Minocycline)            安全量 : 60 ,基準量 : 120
20240821-21:33:46 - (677)   更新安全基準量 (07077)Unisia Tab 8mg/5mg                     安全量 : 62 ,基準量 : 125
20240821-21:33:46 - (678)   更新安全基準量 (21137)Ketotifen Syrup 60ml 0.2mg/ml          安全量 : 9 ,基準量 : 19
20240821-21:33:46 - (679)   更新安全基準量 (03341)Unifradine Cap 250mg(Cephradine)       安全量 : 211 ,基準量 : 423
20240821-21:33:46 - (680)   更新安全基準量 (18217)Engerix-B Inj 20mcg/ml(SELF-PAY)       安全量 : 1 ,基準量 : 2
20240821-21:33:46 - (681)   更新安全基準量 (07044)4mg Lesyn F.C. Tab (Lacidipine)        安全量 : 93 ,基準量 : 186
20240821-21:33:46 - (682)   更新安全基準量 (08413)25mg Topamax Tab(Topiramate)           安全量 : 84 ,基準量 : 169
20240821-21:33:46 - (683)   更新安全基準量 (05152)Vebacin Tab 5mg(Solifenacin)           安全量 : 118 ,基準量 : 237
20240821-21:33:46 - (684)   更新安全基準量 (08547)Anxiedin Tab 0.5mg(Lorazepam)          安全量 : 665 ,基準量 : 1330
20240821-21:33:46 - (685)   更新安全基準量 (03511)Doxymycin Cap 100mg(Doxycycline)       安全量 : 169 ,基準量 : 339
20240821-21:33:46 - (686)   更新安全基準量 (20053)Rinderon-A Eye Drop 0.1% 5ml           安全量 : 12 ,基準量 : 25
20240821-21:33:46 - (687)   更新安全基準量 (20152)Ofloxin Otic 0.3% 5ml(Ofloxacin)       安全量 : 10 ,基準量 : 20
20240821-21:33:46 - (688)   更新安全基準量 (12081)Mubroxol Tab 30mg (Ambroxol)           安全量 : 452 ,基準量 : 905
20240821-21:33:46 - (689)   更新安全基準量 (07030)Adenocor Inj 6mg/2ml(Adenosine)        安全量 : 2 ,基準量 : 5
20240821-21:33:46 - (690)   更新安全基準量 (08420)Trileptal F.C. Tab 300mg               安全量 : 71 ,基準量 : 143
20240821-21:33:46 - (691)   更新安全基準量 (17048)Lidocaine Patch 5%(Lidocaine)          安全量 : 16 ,基準量 : 33
20240821-21:33:46 - (692)   更新安全基準量 (07343)40mg Coxine SR Tab                     安全量 : 128 ,基準量 : 256
20240821-21:33:46 - (693)   更新安全基準量 (03454)Piperacillin Inj 2gm"CYH"              安全量 : 12 ,基準量 : 24
20240821-21:33:46 - (694)   更新安全基準量 (08379)200mg Utapine Tab (Quetiapine)         安全量 : 53 ,基準量 : 107
20240821-21:33:46 - (695)   更新安全基準量 (08391)75mg Valosine SR CAP                   安全量 : 59 ,基準量 : 118
20240821-21:33:46 - (696)   更新安全基準量 (20649)Eybelis Oph Sol 0.002% 2.5ml           安全量 : 1 ,基準量 : 1
20240821-21:33:46 - (697)   更新安全基準量 (08772)Mocalm Tab 0.5/10mg                    安全量 : 168 ,基準量 : 337
20240821-21:33:46 - (698)   更新安全基準量 (03720)Rina Cap(RIF 300mg + INH 150mg)        安全量 : 35 ,基準量 : 70
20240821-21:33:46 - (699)   更新安全基準量 (21389)Miyaphargen Tab                        安全量 : 21 ,基準量 : 43
20240821-21:33:46 - (700)   更新安全基準量 (09031)Ketorolac Inj 30mg/ml (Keto)           安全量 : 46 ,基準量 : 93
20240821-21:33:46 - (701)   更新安全基準量 (02050)Benda Tab 4mg(Chlorpheniramine)        安全量 : 1761 ,基準量 : 3522
20240821-21:33:46 - (702)   更新安全基準量 (07504)25mg Syntrend Tab(Carvedilol)          安全量 : 128 ,基準量 : 257
20240821-21:33:46 - (703)   更新安全基準量 (06112)100ug Lenograstim Inj(Granocyte)       安全量 : 1 ,基準量 : 1
20240821-21:33:46 - (704)   更新安全基準量 (21306)5mg Anxokast Tab(Montelukast)          安全量 : 61 ,基準量 : 122
20240821-21:33:46 - (705)   更新安全基準量 (11027)Sod.Bicarbonate 7% 20ml "TAIYU"        安全量 : 59 ,基準量 : 119
20240821-21:33:46 - (706)   更新安全基準量 (13223)25000 Creon Cap (Pancreatin)           安全量 : 52 ,基準量 : 105
20240821-21:33:46 - (707)   更新安全基準量 (08758)5mg Lanapine OD Tab(Olanzapine)        安全量 : 14 ,基準量 : 29
20240821-21:33:46 - (708)   更新安全基準量 (06224)Clexane Inj 6000anti-Xa IU/0.6ml       安全量 : 2 ,基準量 : 5
20240821-21:33:46 - (709)   更新安全基準量 (16312)Actrapid HM Inj 100 IU/ml 10ml         安全量 : 1 ,基準量 : 2
20240821-21:33:46 - (710)   更新安全基準量 (16357)Onglyza Tab 5mg(Saxagliptin)           安全量 : 20 ,基準量 : 40
20240821-21:33:46 - (711)   更新安全基準量 (07085)U-sodin Inj 5mg/2ml(Verapamil)         安全量 : 2 ,基準量 : 4
20240821-21:33:46 - (712)   更新安全基準量 (13481)Esocomfort Tab 40mg_Esomeprazole       安全量 : 74 ,基準量 : 148
20240821-21:33:46 - (713)   更新安全基準量 (07070)MeLeTIN Cap 100mg (Mexiletine)         安全量 : 103 ,基準量 : 207
20240821-21:33:46 - (714)   更新安全基準量 (20318)ULEX Cream 10% 10gm                    安全量 : 23 ,基準量 : 46
20240821-21:33:46 - (715)   更新安全基準量 (02044)Fexofenadine Tab 60mg"CYH"             安全量 : 202 ,基準量 : 405
20240821-21:33:46 - (716)   更新安全基準量 (16023)Cortisone Tab 25mg "Pine Lawer"        安全量 : 143 ,基準量 : 286
20240821-21:33:46 - (717)   更新安全基準量 (09099)Etor Tab 60mg(Etoricoxib)              安全量 : 154 ,基準量 : 309
20240821-21:33:46 - (718)   更新安全基準量 (03729)Epbutol Tab 400mg(Ethambutol)          安全量 : 72 ,基準量 : 144
20240821-21:33:46 - (719)   更新安全基準量 (20140)Azetin Nasal Spray 120dose             安全量 : 4 ,基準量 : 8
20240821-21:33:46 - (720)   更新安全基準量 (20132)Liq. Paraffin Ear/Nose Drop 20ml       安全量 : 9 ,基準量 : 19
20240821-21:33:46 - (721)   更新安全基準量 (11015)Sodium Bicarbonate Tab 300mg           安全量 : 206 ,基準量 : 412
20240821-21:33:46 - (722)   更新安全基準量 (07341)Angidil Inj 10mg/10ml                  安全量 : 2 ,基準量 : 5
20240821-21:33:46 - (723)   更新安全基準量 (13423)COLASA Enema 100ml(Mesalazine)         安全量 : 1 ,基準量 : 3
20240821-21:33:46 - (724)   更新安全基準量 (07036)Zanidip Tab 10mg(Lercanidipine)        安全量 : 84 ,基準量 : 168
20240821-21:33:46 - (725)   更新安全基準量 (07347)60mg Coxine CR Tab                     安全量 : 126 ,基準量 : 253
20240821-21:33:46 - (726)   更新安全基準量 (08715)Epram Tab 10mg(Escitalopram)           安全量 : 96 ,基準量 : 192
20240821-21:33:46 - (726)   更新安全基準量 (20637)Ikervis Eye Emulsion 0.1% 30's         安全量 : 1 ,基準量 : 1
20240821-21:33:46 - (727)   更新安全基準量 (03102)V-Genta Inj 80mg/2ml(Gentamicin)       安全量 : 33 ,基準量 : 67
20240821-21:33:46 - (728)   更新安全基準量 (21006)Colchicine Tab 0.5mg"SYNMOSA"          安全量 : 652 ,基準量 : 1304
20240821-21:33:46 - (729)   更新安全基準量 (20448)Lomexin Vag Cap 200mg                  安全量 : 7 ,基準量 : 15
